"TIME","Butterworth2","Bessel2","Chebychev2","Butterworth3","Bessel3","Chebychev3","Vin"
0.07664602326,0.0348204,0.0545448,0.0171133,0.156811,0.165024,0.440326,-4.29734
0.0769793566,0.0407147,0.0651185,0.0197577,0.155938,0.162909,0.440063,-4.73484
0.07731268993,0.0446109,0.0726275,0.02132,0.154948,0.160401,0.439801,-4.96541
0.07764602326,0.0463388,0.0767437,0.0217318,0.153874,0.157608,0.439539,-4.97897
0.0779793566,0.0458229,0.0772873,0.0209752,0.1528,0.154654,0.439277,-4.77492
0.07831268993,0.0430856,0.0742344,0.0190832,0.151726,0.151667,0.439014,-4.36219
0.07864602326,0.0382467,0.0677184,0.0161386,0.150724,0.148778,0.438797,-3.75881
0.0789793566,0.0315176,0.0580243,0.0122699,0.149833,0.146113,0.438579,-2.99114
0.07931268993,0.0231924,0.0455755,0.0076464,0.149092,0.143789,0.438448,-2.09276
0.07964602326,0.013635,0.0309163,0.00247002,0.148534,0.141906,0.438317,-1.10291
0.0799793566,0.00326304,0.0146873,-0.00303294,0.148183,0.140548,0.438295,-0.0648513
0.08031268993,-0.00747017,-0.00240233,-0.00862201,0.148054,0.139774,0.438272,0.976037
0.08064602326,-0.0180955,-0.0196055,-0.0140529,0.148153,0.139617,0.438363,1.97427
0.0809793566,-0.0281486,-0.0361705,-0.0190883,0.148475,0.140084,0.438453,2.88621
0.08131268993,-0.0371901,-0.0513733,-0.023508,0.149007,0.141156,0.438641,3.67202
0.08164602326,-0.0448248,-0.0645494,-0.027119,0.149725,0.142785,0.438829,4.29734
0.0819793566,-0.0507191,-0.0751231,-0.0297634,0.150598,0.1449,0.439091,4.73484
0.08231268993,-0.0546154,-0.0826321,-0.0313257,0.151588,0.147408,0.439353,4.96541
0.08264602326,-0.0563433,-0.0867483,-0.0317375,0.152662,0.1502,0.439616,4.97897
0.0829793566,-0.0558273,-0.0872919,-0.0309809,0.153736,0.153154,0.439878,4.77492
0.08331268993,-0.0530901,-0.084239,-0.0290889,0.15481,0.156141,0.44014,4.36219
0.08364602326,-0.0482512,-0.0777231,-0.0261443,0.155812,0.15903,0.440358,3.75881
0.0839793566,-0.0415221,-0.0680289,-0.0222756,0.156703,0.161695,0.440575,2.99114
0.08431268993,-0.0331969,-0.0555801,-0.0176521,0.157443,0.16402,0.440706,2.09276
0.08464602326,-0.0236395,-0.0409209,-0.0124757,0.158002,0.165902,0.440838,1.10291
0.0849793566,-0.0132675,-0.0246919,-0.00697273,0.158353,0.16726,0.44086,0.0648513
0.08531268993,-0.0025343,-0.00760229,-0.00138366,0.158482,0.168035,0.440882,-0.976037
0.08564602326,0.00809104,0.00960091,0.00404724,0.158383,0.168192,0.440792,-1.97427
0.0859793566,0.0181441,0.0261659,0.00908259,0.158061,0.167724,0.440701,-2.88621
