"TIME","Butterworth2","Bessel2","Chebychev2","Butterworth3","Bessel3","Chebychev3","Vin"
0,-0.00500224,-0.00500231,-0.00500284,0.153268,0.153904,0.439577,0
3.333333333e-007,0.00432179,0.00432369,0.0043239,0.159275,0.159917,0.445552,0.0104718
3.615143141e-007,0.0051489,0.005151,0.00515114,0.159827,0.16047,0.446135,0.0113572
4.178762756e-007,0.00685333,0.00685589,0.00685585,0.161034,0.161678,0.4473,0.0131278
5.306001986e-007,0.0103501,0.0103537,0.0103539,0.163842,0.16449,0.450089,0.0166691
7.024379441e-007,0.0157222,0.0157275,0.0157297,0.16874,0.169395,0.454945,0.0220675
9.337137798e-007,0.0229413,0.0229494,0.0229571,0.175798,0.176466,0.46193,0.0293331
1.381557694e-006,0.0368676,0.0368827,0.0369095,0.189673,0.190373,0.475613,0.0434024
2.277245524e-006,0.0645487,0.0645843,0.0646822,0.217169,0.217963,0.502534,0.0715368
4.068621182e-006,0.119241,0.119344,0.119709,0.271126,0.272222,0.554609,0.127806
7.651372499e-006,0.225949,0.2263,0.227643,0.375304,0.377464,0.652331,0.240282
1.481687513e-005,0.4287,0.430042,0.4347,0.569079,0.575147,0.824129,0.464814
2.615451725e-005,0.720662,0.725069,0.736959,0.837125,0.854005,1.03928,0.817975
4.040707336e-005,1.03805,1.04917,1.07,1.10983,1.14772,1.22657,1.25583
6.094313952e-005,1.40057,1.42735,1.45244,1.38564,1.46622,1.36832,1.86814
8.839434677e-005,1.71838,1.77674,1.77791,1.56067,1.71548,1.38321,2.63641
0.0001217276801,1.86683,1.97723,1.89124,1.51973,1.77889,1.2156,3.4621
0.0001550610134,1.78137,1.95364,1.71705,1.25405,1.6184,0.91409,4.13648
0.0001883943468,1.49718,1.73427,1.2974,0.82321,1.27838,0.536604,4.63008
0.0002217276801,1.05568,1.35288,0.690707,0.288314,0.806162,0.130814,4.92132
0.0002550610134,0.501596,0.846779,-0.0347324,-0.291917,0.249447,-0.263646,4.99747
0.0002883943468,-0.119218,0.255284,-0.807003,-0.863742,-0.345506,-0.613584,4.85521
0.0003217276801,-0.761739,-0.381627,-1.5563,-1.3803,-0.935283,-0.891763,4.50076
0.0003550610134,-1.38349,-1.02467,-2.21977,-1.80301,-1.48058,-1.07716,3.9496
0.0003883943468,-1.94605,-1.63658,-2.74534,-2.10253,-1.94734,-1.15548,3.22582
0.0004217276801,-2.4164,-2.18341,-3.09425,-2.25932,-2.30766,-1.11968,2.36106
0.0004550610134,-2.76795,-2.6357,-3.2426,-2.26372,-2.54059,-0.970105,1.39311
0.0004883943468,-2.98132,-2.96947,-3.18161,-2.1157,-2.63259,-0.714359,0.364279
0.0005217276801,-3.04485,-3.16705,-2.91697,-1.82416,-2.5778,-0.366758,-0.680477
0.0005550610134,-2.95476,-3.21766,-2.46739,-1.40594,-2.37794,0.052607,-1.69549
0.0005883943468,-2.71501,-3.11766,-1.86248,-0.884566,-2.04202,0.519098,-2.63641
0.0006217276801,-2.33689,-2.87061,-1.14018,-0.288715,-1.58568,1.00501,-3.4621
0.0006550610134,-1.83829,-2.48695,-0.344028,0.349419,-1.03033,1.48122,-4.13648
0.0006883943468,-1.24271,-1.98344,0.479749,0.995862,-0.402094,1.91883,-4.63008
0.0007217276801,-0.578091,-1.38236,1.28494,1.6166,0.269532,2.29092,-4.92132
0.0007550610134,0.124516,-0.710445,2.0279,2.17927,0.953015,2.57398,-4.99747
0.0007883943468,0.832422,0.00232801,2.66972,2.65467,1.61627,2.74933,-4.85521
0.0008217276801,1.51279,0.724118,3.17801,3.01814,2.22815,2.80412,-4.50076
0.0008550610134,2.13413,1.42264,3.52825,3.25069,2.75979,2.73211,-3.9496
0.0008883943468,2.6677,2.0666,3.70462,3.33977,3.186,2.53398,-3.22582
0.0009217276801,3.08876,2.62709,3.70041,3.27981,3.48632,2.21735,-2.36106
0.0009550610134,3.3777,3.07888,3.51794,3.07244,3.64595,1.79642,-1.39311
0.0009883943468,3.52087,3.40152,3.16809,2.72627,3.65643,1.29116,-0.364279
0.00102172768,3.51116,3.58025,2.66949,2.25649,3.51597,0.726361,0.680477
0.001055061013,3.34833,3.60663,2.04735,1.68409,3.22957,0.130276,1.69549
0.001088394347,3.03897,3.47894,1.33211,1.03487,2.80876,-0.46682,2.63641
0.00112172768,2.59619,3.20224,0.557937,0.338198,2.27111,-1.03421,3.4621
0.001155061013,2.03907,2.78817,-0.238969,-0.374317,1.63943,-1.54231,4.13648
0.001188394347,1.39177,2.25441,-1.02198,-1.0703,0.940808,-1.96425,4.63008
0.00122172768,0.682482,1.6239,-1.7557,-1.71808,0.205344,-2.27721,4.92132
0.001255061013,-0.0578485,0.923887,-2.40743,-2.28812,-0.535122,-2.46364,4.99747
0.001288394347,-0.796858,0.184674,-2.9486,-2.75435,-1.24844,-2.51216,4.85521
