"TIME","Vin","Notch","NarrowBPF"
0.003450629062,3.07857,0.4713,-3.56282
0.003487666099,3.83044,-0.126749,-3.71654
0.003524703136,4.41489,-0.724563,-3.70317
0.003561740173,4.8064,-1.29631,-3.52302
0.00359877721,4.98784,-1.81703,-3.18392
0.003635814248,4.95129,-2.26371,-2.70095
0.003672851285,4.69835,-2.61635,-2.0957
0.003709888322,4.24006,-2.85884,-1.39531
0.003746925359,3.59647,-2.97974,-0.63125
0.003783962396,2.79569,-2.9728,0.16213
0.003820999433,1.87272,-2.83731,0.949136
0.00385803647,0.867913,-2.57816,1.69435
0.003895073507,-0.17483,-2.20572,2.36423
0.003932110544,-1.20993,-1.73538,2.92864
0.003969147581,-2.19216,-1.18696,3.36215
0.004006184618,-3.07857,-0.583867,3.64527
0.004043221655,-3.83044,0.0479223,3.76523
0.004080258692,-4.41489,0.680973,3.71663
0.004117295729,-4.8064,1.28759,3.5016
0.004154332766,-4.98784,1.84106,3.12977
0.004191369803,-4.95129,2.31679,2.61776
0.00422840684,-4.69835,2.69347,1.98849
0.004265443877,-4.24006,2.95399,1.27009
0.004302480914,-3.59647,3.08626,0.494693
0.004339517951,-2.79569,3.08374,-0.303079
0.004376554988,-1.87272,2.94581,-1.08762
0.004413592025,-0.867913,2.67778,-1.82393
0.004450629062,0.17483,2.29076,-2.47922
0.004487666099,1.20993,1.80115,-3.02433
0.004524703136,2.19216,1.22995,-3.43505
0.004561740173,3.07857,0.601874,-3.69318
0.00459877721,3.83044,-0.0557203,-3.78734
0.004635814248,4.41489,-0.714051,-3.71346
0.004672851285,4.8064,-1.34416,-3.47495
0.004709888322,4.98784,-1.91822,-3.08253
0.004746925359,4.95129,-2.41071,-2.55378
0.004783962396,4.69835,-2.79965,-1.91227
0.004820999433,4.24006,-3.06749,-1.18657
0.00485803647,3.59647,-3.202,-0.408955
0.004895073507,2.79569,-3.19674,0.386064
0.004932110544,1.87272,-3.05146,1.16323
0.004969147581,0.867913,-2.77205,1.88815
0.005006184618,-0.17483,-2.37037,2.52877
0.005043221655,-1.20993,-1.86372,3.05683
0.005080258692,-2.19216,-1.27406,3.44909
0.005117295729,-3.07857,-0.62713,3.68836
0.005154332766,-3.83044,0.0487552,3.76423
0.005191369803,-4.41489,0.723901,3.67354
0.00522840684,-4.8064,1.36856,3.42049
0.005265443877,-4.98784,1.95425,3.01645
0.005302480914,-4.95129,2.45502,2.47944
0.005339517951,-4.69835,2.84859,1.83332
0.005376554988,-4.24006,3.11735,1.10672
0.005413592025,-3.59647,3.24917,0.331797
0.005450629062,-2.79569,3.23793,-0.457225
0.005487666099,-1.87272,3.08381,-1.22555
0.005524703136,-0.867913,2.7933,-1.93935
0.005561740173,0.17483,2.37891,-2.56725
0.00559877721,1.20993,1.85865,-3.08171
0.005635814248,2.19216,1.25524,-3.46022
0.005672851285,3.07857,0.595099,-3.68628
0.005709888322,3.83044,-0.0927944,-3.75015
0.005746925359,4.41489,-0.778191,-3.64922
0.005783962396,4.8064,-1.4309,-3.38813
0.005820999433,4.98784,-2.02213,-2.97856
0.00585803647,4.95129,-2.52575,-2.4387
0.005895073507,4.69835,-2.91946,-1.79245
0.005932110544,4.24006,-3.18577,-1.06831
0.005969147581,3.59647,-3.31278,-0.298207
0.006006184618,2.79569,-3.29473,0.483992
0.006043221655,1.87272,-3.13223,1.24393
0.006080258692,0.867913,-2.83225,1.94827
0.006117295729,-0.17483,-2.40786,2.56616
0.006154332766,-1.20993,-1.87758,3.0706
0.006191369803,-2.19216,-1.26465,3.43959
0.00622840684,-3.07857,-0.595959,3.65711
0.006265443877,-3.83044,0.099134,3.71378
0.006302480914,-4.41489,0.79007,3.60732
0.006339517951,-4.8064,1.44645,3.34256
0.006376554988,-4.98784,2.03938,2.93131
0.006413592025,-4.95129,2.54272,2.39173
0.006450629062,-4.69835,2.93429,1.74763
0.006487666099,-4.24006,3.19678,1.02732
0.006524703136,-3.59647,3.31856,0.262456
0.006561740173,-2.79569,3.29419,-0.513429
0.00659877721,-1.87272,3.12467,-1.26634
0.006635814248,-0.867913,2.81735,-1.96333
0.006672851285,0.17483,2.38568,-2.57395
0.006709888322,1.20993,1.84856,-3.07155
0.006746925359,2.19216,1.22955,-3.43447
0.006783962396,3.07857,0.555815,-3.64695
0.006820999433,3.83044,-0.14307,-3.69983
0.00685803647,4.41489,-0.83641,-3.59097
0.006895073507,4.8064,-1.49375,-3.32527
0.006932110544,4.98784,-2.0862,-2.91449
0.006969147581,4.95129,-2.58773,-2.37674
0.007006184618,4.69835,-2.97628,-1.73565
0.007043221655,4.24006,-3.23477,-1.01935
0.007080258692,3.59647,-3.35181,-0.25922
0.007117295729,2.79569,-3.32225,0.511462
0.007154332766,1.87272,-3.14734,1.25899
0.007191369803,0.867913,-2.83475,1.95071
0.00722840684,-0.17483,-2.39817,2.55642
0.007265443877,-1.20993,-1.85674,3.04972
0.007302480914,-2.19216,-1.23422,3.40912
0.007339517951,-3.07857,-0.557901,3.61902
0.007376554988,-3.83044,0.142537,3.67036
0.007413592025,-4.41489,0.83637,3.56101
0.007450629062,-4.8064,1.49316,3.29585
0.007487666099,-4.98784,2.0841,2.88659
0.007524703136,-4.95129,2.58328,2.3512
0.007561740173,-4.69835,2.96879,1.71316
0.00759877721,-4.24006,3.22373,1.0004
0.007635814248,-3.59647,3.33694,0.244113
0.007672851285,-2.79569,3.30344,-0.522636
0.007709888322,-1.87272,3.12471,-1.26635
0.007746925359,-0.867913,2.8086,-1.95455
0.007783962396,0.17483,2.36898,-2.55722
0.007820999433,1.20993,1.82511,-3.04807
0.00785803647,2.19216,1.20084,-3.40574
0.007895073507,3.07857,0.523539,-3.61466
0.007932110544,3.83044,-0.177108,-3.66579
0.007969147581,4.41489,-0.870399,-3.55698
0.008006184618,4.8064,-1.52596,-3.29306
0.008043221655,4.98784,-2.11507,-2.88563
0.008080258692,4.95129,-2.61194,-2.35255
0.008117295729,4.69835,-2.99481,-1.71715
0.008154332766,4.24006,-3.24692,-1.00723
0.008191369803,3.59647,-3.35725,-0.25381
0.00822840684,2.79569,-3.321,0.510182
0.008265443877,1.87272,-3.13976,1.25139
0.008302480914,0.867913,-2.8215,1.93744
0.008339517951,-0.17483,-2.38019,2.53842
0.008376554988,-1.20993,-1.83515,3.02811
0.008413592025,-2.19216,-1.21027,3.38517
0.008450629062,-3.07857,-0.532929,3.59405
0.008487666099,-3.83044,0.16722,3.64568
0.008524703136,-4.41489,0.85952,3.53787
0.008561740173,-4.8064,1.51367,3.27536
0.00859877721,-4.98784,2.10104,2.86967
0.008635814248,-4.95129,2.59594,2.33856
0.008672851285,-4.69835,2.97672,1.70524
0.008709888322,-4.24006,3.22674,0.997409
0.008746925359,-3.59647,3.33509,0.24598
0.008783962396,-2.79569,3.29704,-0.516224
0.008820999433,-1.87272,3.1143,-1.25592
0.00885803647,-0.867913,2.79488,-1.94081
0.008895073507,0.17483,2.35279,-2.54102
0.008932110544,1.20993,1.80738,-3.03034
0.008969147581,2.19216,1.18255,-3.38745
0.009006184618,3.07857,0.50565,-3.59677
0.009043221655,3.83044,-0.19371,-3.6492
0.009080258692,4.41489,-0.884925,-3.54247
0.009117295729,4.8064,-1.53776,-3.28127
0.009154332766,4.98784,-2.12367,-2.87705
0.009191369803,4.95129,-2.61704,-2.34746
0.00922840684,4.69835,-2.99631,-1.71567
0.009265443877,4.24006,-3.2449,-1.00926
0.009302480914,3.59647,-3.35197,-0.259104
0.009339517951,2.79569,-3.31287,0.502043
0.009376554988,1.87272,-3.12933,1.24094
0.009413592025,0.867913,-2.8094,1.92533
0.009450629062,-0.17483,-2.3671,2.52533
0.009487666099,-1.20993,-1.82179,3.01475
0.009524703136,-2.19216,-1.19733,3.37223
0.009561740173,-3.07857,-0.521049,3.58217
0.00959877721,-3.83044,0.177481,3.63543
0.009635814248,-4.41489,0.867713,3.52968
0.009672851285,-4.8064,1.51947,3.26957
0.009709888322,-4.98784,2.10426,2.86647
0.009746925359,-4.95129,2.59652,2.33799
0.009783962396,-4.69835,2.97476,1.70722
0.009820999433,-4.24006,3.22245,1.00171
0.00985803647,-3.59647,3.32879,0.25229
0.009895073507,-2.79569,3.28914,-0.508316
0.009932110544,-1.87272,3.10527,-1.24689
0.009969147581,-0.867913,2.78523,-1.93117
0.01000618462,0.17483,2.34304,-2.53128
0.01004322165,1.20993,1.79804,-3.02101
0.01008025869,2.19216,1.17407,-3.37897
0.01011729573,3.07857,0.498422,-3.58955
0.01015433277,3.83044,-0.199371,-3.64354
0.0101913698,4.41489,-0.888803,-3.5386
0.01022840684,4.8064,-1.53974,-3.27931
0.01026544388,4.98784,-2.12373,-2.877
0.01030248091,4.95129,-2.61526,-2.34925
0.01033951795,4.69835,-2.99286,-1.71912
0.01037655499,4.24006,-3.24004,-1.01413
0.01041359203,3.59647,-3.34601,-0.265073
0.01045062906,2.79569,-3.30615,0.495325
0.0104876661,1.87272,-3.12224,1.23385
0.01052470314,0.867913,-2.80231,1.91824
0.01056174017,-0.17483,-2.36037,2.5186
0.01059877721,-1.20993,-1.81575,3.00871
0.01063581425,-2.19216,-1.19226,3.36716
0.01067285128,-3.07857,-0.517155,3.57828
0.01070988832,-3.83044,0.180048,3.63287
0.01074692536,-4.41489,0.868881,3.52852
0.0107839624,-4.8064,1.51924,3.26981
0.01082099943,-4.98784,2.10271,2.86802
0.01085803647,-4.95129,2.59379,2.34073
0.01089507351,-4.69835,2.97103,1.71095
0.01093211054,-4.24006,3.21797,1.0062
0.01096914758,-3.59647,3.3238,0.257275
0.01100618462,-2.79569,3.28394,-0.503111
0.01104322165,-1.87272,3.10012,-1.24174
0.01108025869,-0.867913,2.7804,-1.92633
0.01111729573,0.17483,2.33875,-2.52699
0.01115433277,1.20993,1.79449,-3.01746
0.0111913698,2.19216,1.17141,-3.37631
0.01122840684,3.07857,0.496743,-3.58787
0.01126544388,3.83044,-0.200024,-3.64289
0.01130248091,4.41489,-0.888442,-3.53896
0.01133951795,4.8064,-1.53843,-3.28062
0.01137655499,4.98784,-2.12158,-2.87916
0.01141359203,4.95129,-2.61241,-2.3521
0.01145062906,4.69835,-2.9895,-1.72249
0.0114876661,4.24006,-3.23635,-1.01782
0.01152470314,3.59647,-3.3422,-0.268884
0.01156174017,2.79569,-3.30242,0.491591
0.01159877721,1.87272,-3.11877,1.23038
0.01163581425,0.867913,-2.79927,1.9152
0.01167285128,-0.17483,-2.35789,2.51613
0.01170988832,-1.20993,-1.81394,3.0069
0.01174692536,-2.19216,-1.19118,3.36608
0.0117839624,-3.07857,-0.516825,3.57796
0.01182099943,-3.83044,0.179644,3.63327
0.01185803647,-4.41489,0.867796,3.52961
0.01189507351,-4.8064,1.51756,3.27149
0.01193211054,-4.98784,2.10054,2.87019
0.01196914758,-4.95129,2.59127,2.34324
0.01200618462,-4.69835,2.96831,1.71367
0.01204322165,-4.24006,3.21518,1.00899
0.01208025869,-3.59647,3.3211,0.259976
0.01211729573,-2.79569,3.28145,-0.500628
0.01215433277,-1.87272,3.09797,-1.23959
0.0121913698,-0.867913,2.77868,-1.92462
0.01222840684,0.17483,2.33753,-2.52577
0.01226544388,1.20993,1.79381,-3.01678
0.01230248091,2.19216,1.17128,-3.37618
0.01233951795,3.07857,0.497139,-3.58827
0.01237655499,3.83044,-0.199141,-3.64378
0.01241359203,4.41489,-0.887137,-3.54027
0.01245062906,4.8064,-1.53679,-3.28226
0.0124876661,4.98784,-2.1197,-2.88103
0.01252470314,4.95129,-2.61041,-2.35411
0.01256174017,4.69835,-2.98746,-1.72452
0.01259877721,4.24006,-3.2344,-1.01977
0.01263581425,3.59647,-3.34042,-0.270657
0.01267285128,2.79569,-3.30091,0.490079
0.01270988832,1.87272,-3.11758,1.22919
0.01274692536,0.867913,-2.79845,1.91439
0.0127839624,-0.17483,-2.35747,2.51571
0.01282099943,-1.20993,-1.81392,3.00689
0.01285803647,-2.19216,-1.19154,3.36644
0.01289507351,-3.07857,-0.517535,3.57867
0.01293211054,-3.83044,0.178638,3.63428
0.01296914758,-4.41489,0.866557,3.53085
0.01300618462,-4.8064,1.51616,3.27289
0.01304322165,-4.98784,2.09906,2.87167
0.01308025869,-4.95129,2.58979,2.34472
0.01311729573,-4.69835,2.9669,1.71508
0.01315433277,-4.24006,3.21392,1.01025
0.0131913698,-3.59647,3.32004,0.261039
0.01322840684,-2.79569,3.28064,-0.499811
0.01326544388,-1.87272,3.09743,-1.23905
0.01330248091,-0.867913,2.77843,-1.92437
0.01333951795,0.17483,2.33757,-2.52581
0.01337655499,1.20993,1.79412,-3.0171
0.01341359203,2.19216,1.17184,-3.37675
0.01345062906,3.07857,0.497912,-3.58905
0.0134876661,3.83044,-0.198209,-3.64471
0.01352470314,4.41489,-0.8861,-3.54131
0.01356174017,4.8064,-1.5357,-3.28335
0.01359877721,4.98784,-2.11862,-2.88211
0.01363581425,4.95129,-2.6094,-2.35512
0.01367285128,4.69835,-2.98657,-1.72542
0.01370988832,4.24006,-3.23365,-1.02051
0.01374692536,3.59647,-3.33986,-0.271216
0.0137839624,2.79569,-3.30055,0.489724
0.01382099943,1.87272,-3.11743,1.22905
0.01385803647,0.867913,-2.79852,1.91446
0.01389507351,-0.17483,-2.35774,2.51598
0.01393211054,-1.20993,-1.81436,3.00733
0.01396914758,-2.19216,-1.19213,3.36703
0.01400618462,-3.07857,-0.518234,3.57937
0.01404322165,-3.83044,0.17787,3.63505
0.01408025869,-4.41489,0.865763,3.53164
0.01411729573,-4.8064,1.51538,3.27367
0.01415433277,-4.98784,2.09834,2.87239
0.0141913698,-4.95129,2.58916,2.34536
0.01422840684,-4.69835,2.96638,1.7156
0.01426544388,-4.24006,3.21354,1.01063
0.01430248091,-3.59647,3.31981,0.261268
0.01433951795,-2.79569,3.28056,-0.499739
0.01437655499,-1.87272,3.09751,-1.23913
0.01441359203,-0.867913,2.77865,-1.92459
0.01445062906,0.17483,2.33792,-2.52616
0.0144876661,1.20993,1.79457,-3.01755
0.01452470314,2.19216,1.17236,-3.37727
0.01456174017,3.07857,0.498479,-3.58961
0.01459877721,3.83044,-0.197628,-3.64529
0.01463581425,4.41489,-0.885536,-3.54187
0.01467285128,4.8064,-1.53518,-3.28387
0.01470988832,4.98784,-2.11817,-2.88256
0.01474692536,4.95129,-2.60903,-2.35548
0.0147839624,4.69835,-2.98631,-1.72567
0.01482099943,4.24006,-3.23351,-1.02066
0.01485803647,3.59647,-3.33983,-0.271247
0.01489507351,2.79569,-3.30063,0.489805
0.01493211054,1.87272,-3.11762,1.22924
0.01496914758,0.867913,-2.79879,1.91473
0.01500618462,-0.17483,-2.35808,2.51632
0.01504322165,-1.20993,-1.81475,3.00772
0.01508025869,-2.19216,-1.19255,3.36745
0.01511729573,-3.07857,-0.518658,3.57979
0.01515433277,-3.83044,0.177462,3.63546
0.0151913698,-4.41489,0.865392,3.53201
0.01522840684,-4.8064,1.51507,3.27398
0.01526544388,-4.98784,2.09809,2.87264
0.01530248091,-4.95129,2.58898,2.34553
0.01533951795,-4.69835,2.96629,1.71569
0.01537655499,-4.24006,3.21353,1.01064
0.01541359203,-3.59647,3.31988,0.261194
0.01545062906,-2.79569,3.28071,-0.499886
0.0154876661,-1.87272,3.09772,-1.23934
0.01552470314,-0.867913,2.77891,-1.92485
0.01556174017,0.17483,2.33821,-2.52645
0.01559877721,1.20993,1.79488,-3.01785
0.01563581425,2.19216,1.17267,-3.37758
0.01567285128,3.07857,0.498773,-3.58991
0.01570988832,3.83044,-0.197363,-3.64556
0.01574692536,4.41489,-0.885313,-3.54209
0.0157839624,4.8064,-1.53501,-3.28404
0.01582099943,4.98784,-2.11806,-2.88267
0.01585803647,4.95129,-2.60898,-2.35554
0.01589507351,4.69835,-2.98632,-1.72567
0.01593211054,4.24006,-3.23357,-1.02059
0.01596914758,3.59647,-3.33995,-0.27113
0.01600618462,2.79569,-3.30079,0.489965
0.01604322165,1.87272,-3.11781,1.22943
0.01608025869,0.867913,-2.799,1.91494
0.01611729573,-0.17483,-2.35831,2.51655
0.01615433277,-1.20993,-1.81498,3.00795
0.0161913698,-2.19216,-1.19276,3.36766
0.01622840684,-3.07857,-0.518846,3.57998
0.01626544388,-3.83044,0.177306,3.63561
0.01630248091,-4.41489,0.865274,3.53213
0.01633951795,-4.8064,1.51499,3.27406
0.01637655499,-4.98784,2.09806,2.87267
0.01641359203,-4.95129,2.589,2.34552
0.01645062906,-4.69835,2.96635,1.71563
0.0164876661,-4.24006,3.21362,1.01054
0.01652470314,-3.59647,3.32001,0.261071
0.01656174017,-2.79569,3.28086,-0.500031
0.01659877721,-1.87272,3.09788,-1.2395
0.01663581425,-0.867913,2.77907,-1.92501
0.01667285128,0.17483,2.33837,-2.52661
0.01670988832,1.20993,1.79503,-3.018
0.01674692536,2.19216,1.17281,-3.37771
0.0167839624,3.07857,0.498882,-3.59002
0.01682099943,3.83044,-0.197283,-3.64564
0.01685803647,4.41489,-0.885265,-3.54214
0.01689507351,4.8064,-1.53499,-3.28406
0.01693211054,4.98784,-2.11808,-2.88266
0.01696914758,4.95129,-2.60903,-2.35549
0.01700618462,4.69835,-2.98639,-1.72559
0.01704322165,4.24006,-3.23367,-1.0205
0.01708025869,3.59647,-3.34006,-0.271021
0.01711729573,2.79569,-3.30091,0.490083
0.01715433277,1.87272,-3.11793,1.22955
0.0171913698,0.867913,-2.79912,1.91506
0.01722840684,-0.17483,-2.35841,2.51666
0.01726544388,-1.20993,-1.81507,3.00804
0.01730248091,-2.19216,-1.19283,3.36774
0.01733951795,-3.07857,-0.5189,3.58003
0.01737655499,-3.83044,0.177275,3.63564
0.01741359203,-4.41489,0.865267,3.53214
0.01745062906,-4.8064,1.51501,3.27404
0.0174876661,-4.98784,2.0981,2.87264
0.01752470314,-4.95129,2.58905,2.34546
0.01756174017,-4.69835,2.96642,1.71556
0.01759877721,-4.24006,3.2137,1.01046
0.01763581425,-3.59647,3.32009,0.260984
0.01767285128,-2.79569,3.28094,-0.50012
0.01770988832,-1.87272,3.09796,-1.23958
0.01774692536,-0.867913,2.77915,-1.92509
0.0177839624,0.17483,2.33844,-2.52668
0.01782099943,1.20993,1.79509,-3.01806
0.01785803647,2.19216,1.17284,-3.37775
0.01789507351,3.07857,0.498901,-3.59004
0.01793211054,3.83044,-0.197281,-3.64564
0.01796914758,4.41489,-0.88528,-3.54213
0.01800618462,4.8064,-1.53502,-3.28402
0.01804322165,4.98784,-2.11812,-2.88261
0.01808025869,4.95129,-2.60908,-2.35544
0.01811729573,4.69835,-2.98645,-1.72553
0.01815433277,4.24006,-3.23373,-1.02043
0.0181913698,3.59647,-3.34012,-0.270956
0.01822840684,2.79569,-3.30097,0.490145
0.01826544388,1.87272,-3.11799,1.22961
0.01830248091,0.867913,-2.79917,1.91511
0.01833951795,-0.17483,-2.35845,2.51669
0.01837655499,-1.20993,-1.81509,3.00806
0.01841359203,-2.19216,-1.19284,3.36775
0.01845062906,-3.07857,-0.518899,3.58003
0.0184876661,-3.83044,0.177288,3.63563
0.01852470314,-4.41489,0.865291,3.53211
0.01856174017,-4.8064,1.51504,3.27401
0.01859877721,-4.98784,2.09814,2.8726
0.01863581425,-4.95129,2.5891,2.34542
0.01867285128,-4.69835,2.96647,1.71551
0.01870988832,-4.24006,3.21375,1.01042
0.01874692536,-3.59647,3.32014,0.26094
0.0187839624,-2.79569,3.28098,-0.500159
0.01882099943,-1.87272,3.098,-1.23962
0.01885803647,-0.867913,2.77918,-1.92511
0.01889507351,0.17483,2.33845,-2.52669
0.01893211054,1.20993,1.79509,-3.01806
0.01896914758,2.19216,1.17284,-3.37775
0.01900618462,3.07857,0.49889,-3.59002
0.01904322165,3.83044,-0.1973,-3.64562
0.01908025869,4.41489,-0.885305,-3.5421
0.01911729573,4.8064,-1.53505,-3.28399
0.01915433277,4.98784,-2.11815,-2.88258
0.0191913698,4.95129,-2.60911,-2.3554
0.01922840684,4.69835,-2.98648,-1.7255
0.01926544388,4.24006,-3.23376,-1.0204
0.01930248091,3.59647,-3.34015,-0.270929
0.01933951795,2.79569,-3.30099,0.490168
0.01937655499,1.87272,-3.118,1.22962
0.01941359203,0.867913,-2.79918,1.91512
0.01945062906,-0.17483,-2.35845,2.51669
0.0194876661,-1.20993,-1.81509,3.00806
0.01952470314,-2.19216,-1.19284,3.36774
0.01956174017,-3.07857,-0.518884,3.58002
0.01959877721,-3.83044,0.177308,3.63561
0.01963581425,-4.41489,0.865313,3.53209
0.01967285128,-4.8064,1.51506,3.27398
0.01970988832,-4.98784,2.09816,2.87257
0.01974692536,-4.95129,2.58912,2.34539
0.0197839624,-4.69835,2.96649,1.71549
0.01982099943,-4.24006,3.21377,1.0104
0.01985803647,-3.59647,3.32015,0.260924
0.01989507351,-2.79569,3.28099,-0.50017
0.01993211054,-1.87272,3.098,-1.23962
0.01996914758,-0.867913,2.77918,-1.92512
0.02000618462,0.17483,2.33845,-2.52669
0.02004322165,1.20993,1.79508,-3.01806
0.02008025869,2.19216,1.17283,-3.37774
0.02011729573,3.07857,0.498875,-3.59001
0.02015433277,3.83044,-0.197317,-3.6456
0.0201913698,4.41489,-0.885323,-3.54208
0.02022840684,4.8064,-1.53507,-3.28398
0.02026544388,4.98784,-2.11817,-2.88256
0.02030248091,4.95129,-2.60913,-2.35539
0.02033951795,4.69835,-2.9865,-1.72549
0.02037655499,4.24006,-3.23377,-1.02039
0.02041359203,3.59647,-3.34016,-0.270921
0.02045062906,2.79569,-3.301,0.490172
0.0204876661,1.87272,-3.118,1.22962
0.02052470314,0.867913,-2.79918,1.91511
0.02056174017,-0.17483,-2.35845,2.51669
0.02059877721,-1.20993,-1.81508,3.00805
0.02063581425,-2.19216,-1.19282,3.36773
0.02067285128,-3.07857,-0.518872,3.58001
0.02070988832,-3.83044,0.177321,3.6356
0.02074692536,-4.41489,0.865327,3.53208
0.0207839624,-4.8064,1.51508,3.27397
0.02082099943,-4.98784,2.09817,2.87256
0.02085803647,-4.95129,2.58913,2.34538
0.02089507351,-4.69835,2.9665,1.71548
0.02093211054,-4.24006,3.21377,1.01039
0.02096914758,-3.59647,3.32016,0.260921
