"TIME","WideBPF","Vin"
0.0004939274546,3.13858,0.571075
0.0005050385657,3.0672,-0.47416
0.0005161496768,2.84733,-1.49867
0.0005272607879,2.48892,-2.45768
0.0005383718991,2.008,-3.30928
0.0005494830102,1.42592,-4.01625
0.0005605941213,0.768427,-4.54769
0.0005717052324,0.0645811,-4.88038
0.0005828163435,-0.654555,-4.99976
0.0005939274546,-1.35725,-4.90064
0.0006050385657,-2.0125,-4.58733
0.0006161496768,-2.59137,-4.07353
0.0006272607879,-3.06828,-3.3817
0.0006383718991,-3.42209,-2.54208
0.0006494830102,-3.63705,-1.59135
0.0006605941213,-3.70349,-0.571075
0.0006717052324,-3.61822,0.47416
0.0006828163435,-3.38469,1.49867
0.0006939274546,-3.01282,2.45768
0.0007050385657,-2.51859,3.30928
0.0007161496768,-1.92333,4.01625
0.0007272607879,-1.25278,4.54769
0.0007383718991,-0.535982,4.88038
0.0007494830102,0.195999,4.99976
0.0007605941213,0.911435,4.90064
0.0007717052324,1.57931,4.58733
0.0007828163435,2.1707,4.07353
0.0007939274546,2.65999,3.3817
0.0008050385657,3.02606,2.54208
0.0008161496768,3.25313,1.59135
0.0008272607879,3.33153,0.571075
0.0008383718991,3.25806,-0.47416
0.0008494830102,3.03616,-1.49867
0.0008605941213,2.67575,-2.45768
0.0008717052324,2.1928,-3.30928
0.0008828163435,1.60864,-4.01625
0.0008939274546,0.949011,-4.54769
0.0009050385657,0.242948,-4.88038
0.0009161496768,-0.478487,-4.99976
0.0009272607879,-1.18356,-4.90064
0.0009383718991,-1.84127,-4.58733
0.0009494830102,-2.42267,-4.07353
0.0009605941213,-2.90217,-3.3817
0.0009717052324,-3.25863,-2.54208
0.0009828163435,-3.47629,-1.59135
0.0009939274546,-3.54545,-0.571075
0.001005038566,-3.46294,0.47416
0.001016149677,-3.23218,1.49867
0.001027260788,-2.86309,2.45768
0.001038371899,-2.37165,3.30928
0.00104948301,-1.77917,4.01625
0.001060594121,-1.1114,4.54769
0.001071705232,-0.397362,4.88038
0.001082816344,0.331873,4.99976
0.001093927455,1.04458,4.90064
0.001105038566,1.70976,4.58733
0.001116149677,2.29846,4.07353
0.001127260788,2.7851,3.3817
0.001138371899,3.14854,2.54208
0.00114948301,3.37301,1.59135
0.001160594121,3.44883,0.571075
0.001171705232,3.37281,-0.47416
0.001182816344,3.14839,-1.49867
0.001193927455,2.78549,-2.45768
0.001205038566,2.30008,-3.30928
0.001216149677,1.71349,-4.01625
0.001227260788,1.05146,-4.54769
0.001238371899,0.343013,-4.88038
0.00124948301,-0.380772,-4.99976
0.001260594121,-1.08817,-4.90064
0.001271705232,-1.74817,-4.58733
0.001282816344,-2.33184,-4.07353
0.001293927455,-2.81359,-3.3817
0.001305038566,-3.17226,-2.54208
0.001316149677,-3.3921,-1.59135
0.001327260788,-3.46343,-0.571075
0.001338371899,-3.38304,0.47416
0.00134948301,-3.15438,1.49867
0.001360594121,-2.78737,2.45768
0.001371705232,-2.29798,3.30928
0.001382816344,-1.70752,4.01625
0.001393927455,-1.04174,4.54769
0.001405038566,-0.329671,4.88038
0.001416149677,0.397627,4.99976
0.001427260788,1.10843,4.90064
0.001438371899,1.77172,4.58733
0.00144948301,2.35857,4.07353
0.001460594121,2.84339,3.3817
0.001471705232,3.20502,2.54208
0.001482816344,3.42773,1.59135
0.001493927455,3.50181,0.571075
0.001505038566,3.42408,-0.47416
0.001516149677,3.19797,-1.49867
0.001527260788,2.83342,-2.45768
0.001538371899,2.34638,-3.30928
0.00154948301,1.75818,-4.01625
0.001560594121,1.09457,-4.54769
0.001571705232,0.384581,-4.88038
0.001582816344,-0.340725,-4.99976
0.001593927455,-1.04962,-4.90064
0.001605038566,-1.71109,-4.58733
0.001616149677,-2.2962,-4.07353
0.001627260788,-2.77935,-3.3817
0.001638371899,-3.13941,-2.54208
0.00164948301,-3.36061,-1.59135
0.001660594121,-3.43327,-0.571075
0.001671705232,-3.3542,0.47416
0.001682816344,-3.12682,1.49867
0.001693927455,-2.76107,2.45768
0.001705038566,-2.27291,3.30928
0.001716149677,-1.68366,4.01625
0.001727260788,-1.01906,4.54769
0.001738371899,-0.308145,4.88038
0.00174948301,0.418021,4.99976
0.001760594121,1.12771,4.90064
0.001771705232,1.78992,4.58733
0.001782816344,2.37571,4.07353
0.001793927455,2.85949,3.3817
0.001805038566,3.22011,2.54208
0.001816149677,3.44183,1.59135
0.001827260788,3.51494,0.571075
0.001838371899,3.43627,-0.47416
0.00184948301,3.20924,-1.49867
0.001860594121,2.84378,-2.45768
0.001871705232,2.35586,-3.30928
0.001882816344,1.76681,-4.01625
0.001893927455,1.10236,-4.54769
0.001905038566,0.391553,-4.88038
0.001916149677,-0.334547,-4.99976
0.001927260788,-1.04421,-4.90064
0.001938371899,-1.70644,-4.58733
0.00194948301,-2.29228,-4.07353
0.001960594121,-2.77615,-3.3817
0.001971705232,-3.1369,-2.54208
0.001982816344,-3.35878,-1.59135
0.001993927455,-3.4321,-0.571075
0.002005038566,-3.35366,0.47416
0.002016149677,-3.1269,1.49867
0.002027260788,-2.76175,2.45768
0.002038371899,-2.27417,3.30928
0.00204948301,-1.68549,4.01625
0.002060594121,-1.02144,4.54769
0.002071705232,-0.311057,4.88038
0.002082816344,0.414594,4.99976
0.002093927455,1.12379,4.90064
0.002105038566,1.78551,4.58733
0.002116149677,2.37084,4.07353
0.002127260788,2.85417,3.3817
0.002138371899,3.21435,2.54208
0.00214948301,3.43565,1.59135
0.002160594121,3.50836,0.571075
0.002171705232,3.42929,-0.47416
0.002182816344,3.20189,-1.49867
0.002193927455,2.83607,-2.45768
0.002205038566,2.3478,-3.30928
0.002216149677,1.75841,-4.01625
0.002227260788,1.09364,-4.54769
0.002238371899,0.382531,-4.88038
0.00224948301,-0.343864,-4.99976
0.002260594121,-1.05381,-4.90064
0.002271705232,-1.71631,-4.58733
0.002282816344,-2.30241,-4.07353
0.002293927455,-2.78652,-3.3817
0.002305038566,-3.14751,-2.54208
0.002316149677,-3.36961,-1.59135
0.002327260788,-3.44314,-0.571075
0.002338371899,-3.3649,0.47416
0.00234948301,-3.13833,1.49867
0.002360594121,-2.77336,2.45768
0.002371705232,-2.28595,3.30928
0.002382816344,-1.69743,4.01625
0.002393927455,-1.03353,4.54769
0.002405038566,-0.323285,4.88038
0.002416149677,0.402236,4.99976
0.002427260788,1.11131,4.90064
0.002438371899,1.77292,4.58733
0.00244948301,2.35814,4.07353
0.002460594121,2.84138,3.3817
0.002471705232,3.20148,2.54208
0.002482816344,3.42269,1.59135
0.002493927455,3.49533,0.571075
0.002505038566,3.4162,-0.47416
0.002516149677,3.18874,-1.49867
0.002527260788,2.82287,-2.45768
0.002538371899,2.33457,-3.30928
0.00254948301,1.74514,-4.01625
0.002560594121,1.08035,-4.54769
0.002571705232,0.369214,-4.88038
0.002582816344,-0.357196,-4.99976
0.002593927455,-1.06715,-4.90064
0.002605038566,-1.72965,-4.58733
0.002616149677,-2.31575,-4.07353
0.002627260788,-2.79985,-3.3817
0.002638371899,-3.16082,-2.54208
0.00264948301,-3.3829,-1.59135
0.002660594121,-3.45641,-0.571075
0.002671705232,-3.37814,0.47416
0.002682816344,-3.15154,1.49867
0.002693927455,-2.78653,2.45768
0.002705038566,-2.29907,3.30928
0.002716149677,-1.7105,4.01625
0.002727260788,-1.04655,4.54769
0.002738371899,-0.336248,4.88038
0.00274948301,0.389333,4.99976
0.002760594121,1.09847,4.90064
0.002771705232,1.76015,4.58733
0.002782816344,2.34545,4.07353
0.002793927455,2.82875,3.3817
0.002805038566,3.18893,2.54208
0.002816149677,3.41023,1.59135
0.002827260788,3.48295,0.571075
0.002838371899,3.40391,-0.47416
0.00284948301,3.17654,-1.49867
0.002860594121,2.81076,-2.45768
0.002871705232,2.32255,-3.30928
0.002882816344,1.73323,-4.01625
0.002893927455,1.06853,-4.54769
0.002905038566,0.357502,-4.88038
0.002916149677,-0.368803,-4.99976
0.002927260788,-1.07865,-4.90064
0.002938371899,-1.74104,-4.58733
0.00294948301,-2.32703,-4.07353
0.002960594121,-2.81102,-3.3817
0.002971705232,-3.17188,-2.54208
0.002982816344,-3.39385,-1.59135
0.002993927455,-3.46724,-0.571075
0.003,-3.4244,0.000176373
