"TIME","Vin","Notch","NarrowBPF"
0.006507504215,-0.235665,0.598075,-0.377471
0.006540837548,-1.26892,0.633587,0.620352
0.006574170881,-2.24671,0.640285,1.59153
0.006607504215,-3.12632,0.617843,2.49365
0.006640837548,-3.86928,0.567241,3.28729
0.006674170881,-4.44315,0.490717,3.93774
0.006707504215,-4.82282,0.391673,4.4165
0.006740837548,-4.99172,0.274516,4.70258
0.006774170881,-4.94245,0.144469,4.78337
0.006807504215,-4.67717,0.00732912,4.65523
0.006840837548,-4.20748,-0.130785,4.32363
0.006874170881,-3.5539,-0.263708,3.80293
0.006907504215,-2.745,-0.385503,3.11577
0.006940837548,-1.81613,-0.490727,2.29206
0.006974170881,-0.807888,-0.574672,1.36768
0.007007504215,0.235665,-0.633576,0.382953
0.007040837548,1.26892,-0.66479,-0.619171
0.007074170881,2.24671,-0.666896,-1.59494
0.007107504215,3.12632,-0.639771,-2.50175
0.007140837548,3.86928,-0.584594,-3.29996
0.007174170881,4.44315,-0.503788,-3.95469
0.007207504215,4.82282,-0.400923,-4.43727
0.007240837548,4.99172,-0.280547,-4.72657
0.007274170881,4.94245,-0.14799,-4.80986
0.007307504215,4.67717,-0.00912806,-4.68344
0.007340837548,4.20748,0.129881,-4.35273
0.007374170881,3.5539,0.262869,-3.83209
0.007407504215,2.745,0.383928,-3.14419
0.007440837548,1.81613,0.487678,-2.319
0.007474170881,0.807888,0.569503,-1.39251
0.007507504215,-0.235665,0.625755,-0.40512
0.007540837548,-1.26892,0.653915,0.600059
0.007574170881,-2.24671,0.65271,1.57914
0.007607504215,-3.12632,0.622166,2.48937
0.007640837548,-3.86928,0.563605,3.29097
0.007674170881,-4.44315,0.479594,3.94889
0.007707504215,-4.82282,0.373827,4.43438
0.007740837548,-4.99172,0.25096,4.72616
0.007774170881,-4.94245,0.116411,4.81145
0.007807504215,-4.67717,-0.0238806,4.68645
0.007840837548,-4.20748,-0.163721,4.35657
0.007874170881,-3.5539,-0.29693,3.83615
0.007907504215,-2.745,-0.417616,3.14788
0.007940837548,-1.81613,-0.520439,2.32176
0.007974170881,-0.807888,-0.600843,1.39384
0.008007504215,0.235665,-0.655257,0.404612
0.008040837548,1.26892,-0.68126,-0.602727
0.008074170881,2.24671,-0.677678,-1.58419
0.008107504215,3.12632,-0.644644,-2.4969
0.008140837548,3.86928,-0.583592,-3.30099
0.008174170881,4.44315,-0.49719,-3.96131
0.008207504215,4.82282,-0.389227,-4.44899
0.008240837548,4.99172,-0.264444,-4.74269
0.008274170881,4.94245,-0.128329,-4.82954
0.008307504215,4.67717,0.013131,-4.70571
0.008340837548,4.20748,0.153707,-4.37656
0.008374170881,3.5539,0.287206,-3.85643
0.008407504215,2.745,0.407743,-3.16801
0.008440837548,1.81613,0.510002,-2.34132
0.008474170881,0.807888,0.589465,-1.41245
0.008507504215,-0.235665,0.642618,-0.421967
0.008540837548,-1.26892,0.667102,0.58689
0.008574170881,-2.24671,0.66182,1.57005
0.008607504215,-3.12632,0.626983,2.48457
0.008640837548,-3.86928,0.564101,3.29049
0.008674170881,-4.44315,0.475922,3.95259
0.008707504215,-4.82282,0.366306,4.44192
0.008740837548,-4.99172,0.240058,4.73708
0.008774170881,-4.94245,0.102718,4.82515
0.008807504215,-4.67717,-0.0396827,4.70226
0.008840837548,-4.20748,-0.18089,4.37374
0.008874170881,-3.5539,-0.314695,3.85392
0.008907504215,-2.745,-0.435215,3.16548
0.008940837548,-1.81613,-0.537146,2.33846
0.008974170881,-0.807888,-0.615997,1.40898
0.009007504215,0.235665,-0.668291,0.417634
0.009040837548,1.26892,-0.691715,-0.592285
0.009074170881,2.24671,-0.685222,-1.57666
0.009107504215,3.12632,-0.649081,-2.49248
0.009140837548,3.86928,-0.584862,-3.29974
0.009174170881,4.44315,-0.495366,-3.96315
0.009207504215,4.82282,-0.38451,-4.45372
0.009240837548,4.99172,-0.257147,-4.75
0.009274170881,4.94245,-0.118858,-4.83902
0.009307504215,4.67717,0.0242936,-4.71688
0.009340837548,4.20748,0.166029,-4.38889
0.009374170881,3.5539,0.300128,-3.86936
0.009407504215,2.745,0.420703,-3.18096
0.009440837548,1.81613,0.522458,-2.35377
0.009474170881,0.807888,0.600919,-1.4239
0.009507504215,-0.235665,0.652634,-0.431975
0.009540837548,-1.26892,0.675321,0.578681
0.009574170881,-2.24671,0.667971,1.56391
0.009607504215,-3.12632,0.630893,2.48067
0.009640837548,-3.86928,0.565697,3.28891
0.009674170881,-4.44315,0.475231,3.95329
0.009707504215,-4.82282,0.363448,4.44478
0.009740837548,-4.99172,0.23524,4.74191
0.009774170881,-4.94245,0.0962189,4.83166
0.009807504215,-4.67717,-0.0475256,4.71011
0.009840837548,-4.20748,-0.189695,4.38255
0.009874170881,-3.5539,-0.324059,3.86329
0.009907504215,-2.745,-0.444724,3.17499
0.009940837548,-1.81613,-0.546399,2.34771
0.009974170881,-0.807888,-0.624619,1.4176
0.01000750421,0.235665,-0.675948,0.425286
0.01004083755,1.26892,-0.698127,-0.585879
0.01007417088,2.24671,-0.690173,-1.57172
0.01010750421,3.12632,-0.652422,-2.48915
0.01014083755,3.86928,-0.586519,-3.29809
0.01017417088,4.44315,-0.495338,-3.96319
0.01020750421,4.82282,-0.382866,-4.45537
0.01024083755,4.99172,-0.25402,-4.75313
0.01027417088,4.94245,-0.114437,-4.84345
0.01030750421,4.67717,0.0297716,-4.72236
0.01034083755,4.20748,0.172294,-4.39516
0.01037417088,3.5539,0.306887,-3.87612
0.01040750421,2.745,0.427655,-3.18792
0.01044083755,1.81613,0.529306,-2.36062
0.01047417088,0.807888,0.607383,-1.43036
0.01050750421,-0.235665,0.658459,-0.437797
0.01054083755,-1.26892,0.680291,0.573716
0.01057417088,-2.24671,0.671913,1.55998
0.01060750421,-3.12632,0.633684,2.47789
0.01064083755,-3.86928,0.567267,3.28734
0.01067417088,-4.44315,0.475564,3.95296
0.01070750421,-4.82282,0.362579,4.44566
0.01074083755,-4.99172,0.233254,4.7439
0.01077417088,-4.94245,0.0932435,4.83464
0.01080750421,-4.67717,-0.051327,4.71392
0.01084083755,-4.20748,-0.194131,4.38699
0.01087417088,-3.5539,-0.328919,3.86815
0.01090750421,-2.745,-0.44979,3.18005
0.01094083755,-1.81613,-0.55145,2.35276
0.01097417088,-0.807888,-0.629446,1.42243
0.01100750421,0.235665,-0.68036,0.429695
0.01104083755,1.26892,-0.701956,-0.582053
0.01107417088,2.24671,-0.693283,-1.56861
0.01110750421,3.12632,-0.654713,-2.48686
0.01114083755,3.86928,-0.587928,-3.29668
0.01117417088,4.44315,-0.495842,-3.96269
0.01120750421,4.82282,-0.38248,-4.45576
0.01124083755,4.99172,-0.252796,-4.75436
0.01127417088,4.94245,-0.11246,-4.84543
0.01130750421,4.67717,0.0323901,-4.72498
0.01134083755,4.20748,0.175418,-4.39828
0.01137417088,3.5539,0.310367,-3.8796
0.01140750421,2.745,0.431332,-3.1916
0.01144083755,1.81613,0.533019,-2.36433
0.01147417088,0.807888,0.610975,-1.43396
0.01150750421,-0.235665,0.661786,-0.441122
0.01154083755,-1.26892,0.683225,0.570784
0.01157417088,-2.24671,0.674348,1.55754
0.01160750421,-3.12632,0.635538,2.47604
0.01164083755,-3.86928,0.568487,3.28613
0.01167417088,-4.44315,0.476123,3.95241
0.01170750421,-4.82282,0.362482,4.44576
0.01174083755,-4.99172,0.232531,4.74462
0.01177417088,-4.94245,0.0919492,4.83594
0.01180750421,-4.67717,-0.0531156,4.71571
0.01184083755,-4.20748,-0.19632,4.38918
0.01187417088,-3.5539,-0.331401,3.87063
0.01190750421,-2.745,-0.452449,3.18271
0.01194083755,-1.81613,-0.554169,2.35548
0.01197417088,-0.807888,-0.632109,1.42509
0.01200750421,0.235665,-0.682858,0.432193
0.01204083755,1.26892,-0.704193,-0.579818
0.01207417088,2.24671,-0.695176,-1.56672
0.01210750421,3.12632,-0.656197,-2.48538
0.01214083755,3.86928,-0.588956,-3.29566
0.01217417088,4.44315,-0.496392,-3.96214
0.01220750421,4.82282,-0.382546,-4.4557
0.01224083755,4.99172,-0.252396,-4.75476
0.01227417088,4.94245,-0.111629,-4.84626
0.01230750421,4.67717,0.0336,-4.72619
0.01234083755,4.20748,0.176942,-4.39981
0.01237417088,3.5539,0.312128,-3.88136
0.01240750421,2.745,0.433248,-3.19351
0.01244083755,1.81613,0.535003,-2.36632
0.01247417088,0.807888,0.612942,-1.43592
0.01250750421,-0.235665,0.663656,-0.442991
0.01254083755,-1.26892,0.684923,0.569087
0.01257417088,-2.24671,0.67581,1.55608
0.01260750421,-3.12632,0.636713,2.47486
0.01264083755,-3.86928,0.569338,3.28528
0.01267417088,-4.44315,0.476627,3.9519
0.01270750421,-4.82282,0.362632,4.44561
0.01274083755,-4.99172,0.232335,4.74482
0.01277417088,-4.94245,0.0914293,4.83646
0.01280750421,-4.67717,-0.0539247,4.71652
0.01284083755,-4.20748,-0.197373,4.39024
0.01287417088,-3.5539,-0.332644,3.87188
0.01290750421,-2.745,-0.453823,3.18409
0.01294083755,-1.81613,-0.555612,2.35692
0.01297417088,-0.807888,-0.633558,1.42654
0.01300750421,0.235665,-0.684252,0.433586
0.01304083755,1.26892,-0.705476,-0.578536
0.01307417088,2.24671,-0.696299,-1.5656
0.01310750421,3.12632,-0.65712,-2.48446
0.01314083755,3.86928,-0.589649,-3.29497
0.01317417088,4.44315,-0.496834,-3.9617
0.01320750421,4.82282,-0.38273,-4.45551
0.01324083755,4.99172,-0.252324,-4.75483
0.01327417088,4.94245,-0.111315,-4.84658
0.01330750421,4.67717,0.0341336,-4.72673
0.01334083755,4.20748,0.177664,-4.40053
0.01337417088,3.5539,0.313002,-3.88224
0.01340750421,2.745,0.43423,-3.19449
0.01344083755,1.81613,0.536048,-2.36736
0.01347417088,0.807888,0.614005,-1.43699
0.01350750421,-0.235665,0.664691,-0.444026
0.01354083755,-1.26892,0.685888,0.568123
0.01357417088,-2.24671,0.676668,1.55523
0.01360750421,-3.12632,0.637433,2.47415
0.01364083755,-3.86928,0.569895,3.28472
0.01367417088,-4.44315,0.477005,3.95153
0.01370750421,-4.82282,0.362822,4.44542
0.01374083755,-4.99172,0.232336,4.74482
0.01377417088,-4.94245,0.0912497,4.83664
0.01380750421,-4.67717,-0.0542704,4.71687
0.01384083755,-4.20748,-0.197864,4.39073
0.01387417088,-3.5539,-0.333254,3.87249
0.01390750421,-2.745,-0.454521,3.18478
0.01394083755,-1.81613,-0.556366,2.35768
0.01397417088,-0.807888,-0.634334,1.42731
0.01400750421,0.235665,-0.685018,0.434352
0.01404083755,1.26892,-0.706199,-0.577813
0.01407417088,2.24671,-0.696952,-1.56494
0.01410750421,3.12632,-0.657677,-2.4839
0.01414083755,3.86928,-0.590092,-3.29452
0.01417417088,4.44315,-0.497149,-3.96138
0.01420750421,4.82282,-0.382909,-4.45534
0.01424083755,4.99172,-0.252365,-4.75479
0.01427417088,4.94245,-0.111221,-4.84667
0.01430750421,4.67717,0.0343527,-4.72695
0.01434083755,4.20748,0.177994,-4.40086
0.01437417088,3.5539,0.313424,-3.88266
0.01440750421,2.745,0.434724,-3.19499
0.01444083755,1.81613,0.53659,-2.3679
0.01447417088,0.807888,0.614571,-1.43755
0.01450750421,-0.235665,0.665255,-0.44459
0.01454083755,-1.26892,0.686428,0.567583
0.01457417088,-2.24671,0.677162,1.55473
0.01460750421,-3.12632,0.637862,2.47372
0.01464083755,-3.86928,0.570244,3.28437
0.01467417088,-4.44315,0.477263,3.95127
0.01470750421,-4.82282,0.362982,4.44526
0.01474083755,-4.99172,0.232395,4.74476
0.01477417088,-4.94245,0.0912088,4.83668
0.01480750421,-4.67717,-0.0544051,4.717
0.01484083755,-4.20748,-0.198083,4.39095
0.01487417088,-3.5539,-0.333545,3.87278
0.01490750421,-2.745,-0.454869,3.18513
0.01494083755,-1.81613,-0.556754,2.35807
0.01497417088,-0.807888,-0.634745,1.42772
0.01500750421,0.235665,-0.685433,0.434767
0.01504083755,1.26892,-0.706601,-0.577411
0.01507417088,2.24671,-0.697324,-1.56457
0.01510750421,3.12632,-0.658006,-2.48357
0.01514083755,3.86928,-0.590366,-3.29425
0.01517417088,4.44315,-0.497358,-3.96118
0.01520750421,4.82282,-0.383047,-4.4552
0.01524083755,4.99172,-0.252429,-4.75473
0.01527417088,4.94245,-0.111212,-4.84668
0.01530750421,4.67717,0.0344319,-4.72703
0.01534083755,4.20748,0.178137,-4.40101
0.01537417088,3.5539,0.313623,-3.88286
0.01540750421,2.745,0.434968,-3.19523
0.01544083755,1.81613,0.536867,-2.36818
0.01547417088,0.807888,0.614867,-1.43785
0.01550750421,-0.235665,0.665559,-0.444894
0.01554083755,-1.26892,0.686726,0.567285
0.01557417088,-2.24671,0.677442,1.55445
0.01560750421,-3.12632,0.638113,2.47347
0.01564083755,-3.86928,0.570457,3.28416
0.01567417088,-4.44315,0.47743,3.9511
0.01570750421,-4.82282,0.363098,4.44515
0.01574083755,-4.99172,0.232457,4.7447
0.01577417088,-4.94245,0.0912174,4.83667
0.01580750421,-4.67717,-0.0544486,4.71704
0.01584083755,-4.20748,-0.198175,4.39104
0.01587417088,-3.5539,-0.333679,3.87291
0.01590750421,-2.745,-0.455039,3.1853
0.01594083755,-1.81613,-0.55695,2.35826
