"TIME","WideBPF","Vin"
0.008116066533,-3.00125,1.99093
0.008227177644,-3.34041,0.993831
0.008338288755,-3.5338,-0.0467031
0.008449399866,-3.57297,-1.0852
0.008560510977,-3.4562,-2.07626
0.008671622088,-3.1886,-2.97658
0.0087827332,-2.78186,-3.74681
0.008893844311,-2.25376,-4.35329
0.009004955422,-1.62739,-4.76951
0.009116066533,-0.930106,-4.97727
0.009227177644,-0.192397,-4.96751
0.009338288755,0.553499,-4.74064
0.009449399866,1.27499,-4.30659
0.009560510977,1.94053,-3.68431
0.009671622088,2.52104,-2.90101
0.0097827332,2.99115,-1.99093
0.009893844311,3.33031,-0.993831
0.01000495542,3.52371,0.0467031
0.01011606653,3.56288,1.0852
0.01022717764,3.44612,2.07626
0.01033828876,3.17852,2.97658
0.01044939987,2.77179,3.74681
0.01056051098,2.2437,4.35329
0.01067162209,1.61734,4.76951
0.0107827332,0.920063,4.97727
0.01089384431,0.182361,4.96751
0.01100495542,-0.563531,4.74064
0.01111606653,-1.28501,4.30659
0.01122717764,-1.95055,3.68431
0.01133828876,-2.53106,2.90101
0.01144939987,-3.00117,1.99093
0.01156051098,-3.34033,0.993831
0.01167162209,-3.53372,-0.0467031
0.0117827332,-3.57289,-1.0852
0.01189384431,-3.45613,-2.07626
0.01200495542,-3.18853,-2.97658
0.01211606653,-2.7818,-3.74681
0.01222717764,-2.25371,-4.35329
0.01233828876,-1.62734,-4.76951
0.01244939987,-0.930072,-4.97727
0.01256051098,-0.19237,-4.96751
0.01267162209,0.55352,-4.74064
0.0127827332,1.275,-4.30659
0.01289384431,1.94054,-3.68431
0.01300495542,2.52105,-2.90101
0.01311606653,2.99115,-1.99093
0.01322717764,3.33032,-0.993831
0.01333828876,3.52371,0.0467031
0.01344939987,3.56288,1.0852
0.01356051098,3.44611,2.07626
0.01367162209,3.17852,2.97658
0.0137827332,2.77179,3.74681
0.01389384431,2.2437,4.35329
0.01400495542,1.61733,4.76951
0.01411606653,0.920059,4.97727
0.01422717764,0.182357,4.96751
0.01433828876,-0.563534,4.74064
0.01444939987,-1.28501,4.30659
0.01456051098,-1.95055,3.68431
0.01467162209,-2.53106,2.90101
0.0147827332,-3.00117,1.99093
0.01489384431,-3.34033,0.993831
0.01500495542,-3.53372,-0.0467031
0.01511606653,-3.57289,-1.0852
0.01522717764,-3.45613,-2.07626
0.01533828876,-3.18853,-2.97658
0.01544939987,-2.7818,-3.74681
0.01556051098,-2.25371,-4.35329
0.01567162209,-1.62734,-4.76951
0.0157827332,-0.930072,-4.97727
0.01589384431,-0.19237,-4.96751
0.01600495542,0.55352,-4.74064
0.01611606653,1.275,-4.30659
0.01622717764,1.94054,-3.68431
0.01633828876,2.52105,-2.90101
0.01644939987,2.99115,-1.99093
0.01656051098,3.33032,-0.993831
0.01667162209,3.52371,0.0467031
0.0167827332,3.56288,1.0852
0.01689384431,3.44611,2.07626
0.01700495542,3.17852,2.97658
0.01711606653,2.77179,3.74681
0.01722717764,2.2437,4.35329
0.01733828876,1.61733,4.76951
0.01744939987,0.920059,4.97727
0.01756051098,0.182357,4.96751
0.01767162209,-0.563534,4.74064
0.0177827332,-1.28501,4.30659
0.01789384431,-1.95055,3.68431
0.01800495542,-2.53106,2.90101
0.01811606653,-3.00117,1.99093
0.01822717764,-3.34033,0.993831
0.01833828876,-3.53372,-0.0467031
0.01844939987,-3.57289,-1.0852
0.01856051098,-3.45613,-2.07626
0.01867162209,-3.18853,-2.97658
0.0187827332,-2.7818,-3.74681
0.01889384431,-2.25371,-4.35329
0.01900495542,-1.62734,-4.76951
0.01911606653,-0.930072,-4.97727
0.01922717764,-0.19237,-4.96751
0.01933828876,0.55352,-4.74064
0.01944939987,1.275,-4.30659
0.01956051098,1.94054,-3.68431
0.01967162209,2.52105,-2.90101
0.0197827332,2.99115,-1.99093
0.01989384431,3.33032,-0.993831
0.02,3.51824,-7.34788e-015
