TIME,Butter_2,Bessel_2,Cheby_2
0.002568210786,3.181060000000,2.695810000000,3.171850000000
0.002601544119,2.823650000000,2.176470000000,3.320920000000
0.002634877453,2.342620000000,1.561780000000,3.322690000000
0.002668210786,1.758990000000,0.878618000000,3.177150000000
0.002701544119,1.098250000000,0.156838000000,2.890770000000
0.002734877453,0.389303000000,-0.572016000000,2.476200000000
0.002768210786,-0.336881000000,-1.276090000000,1.951710000000
0.002801544119,-1.048560000000,-1.924610000000,1.340390000000
0.002834877453,-1.714630000000,-2.489230000000,0.669135000000
0.002868210786,-2.305980000000,-2.945280000000,-0.032539600000
0.002901544119,-2.796770000000,-3.272830000000,-0.733781000000
0.002934877453,-3.165540000000,-3.457550000000,-1.403760000000
0.002968210786,-3.396190000000,-3.491390000000,-2.013030000000
0.003001544119,-3.478620000000,-3.372850000000,-2.534790000000
0.003034877453,-3.409230000000,-3.107120000000,-2.946100000000
0.003068210786,-3.191070000000,-2.705810000000,-3.228830000000
0.003101544119,-2.833660000000,-2.186470000000,-3.370500000000
0.003134877453,-2.352620000000,-1.571790000000,-3.364830000000
0.003168210786,-1.768980000000,-0.888624000000,-3.211980000000
0.003201544119,-1.108240000000,-0.166845000000,-2.918540000000
0.003234877453,-0.399292000000,0.562008000000,-2.497290000000
0.003268210786,0.326893000000,1.266080000000,-1.966600000000
0.003301544119,1.038570000000,1.914600000000,-1.349640000000
0.003334877453,1.704640000000,2.479220000000,-0.673364000000
0.003368210786,2.295990000000,2.935280000000,0.032667000000
0.003401544119,2.786780000000,3.262820000000,0.737585000000
0.003434877453,3.155550000000,3.447550000000,1.410560000000
0.003468210786,3.386190000000,3.481390000000,2.022140000000
0.003501544119,3.468620000000,3.362850000000,2.545560000000
0.003534877453,3.399240000000,3.097120000000,2.957910000000
0.003568210786,3.181070000000,2.695810000000,3.241110000000
0.003601544119,2.823660000000,2.176470000000,3.382740000000
0.003634877453,2.342620000000,1.561780000000,3.376560000000
0.003668210786,1.758980000000,0.878618000000,3.222780000000
0.003701544119,1.098240000000,0.156838000000,2.928080000000
0.003734877453,0.389287000000,-0.572016000000,2.505290000000
0.003768210786,-0.336899000000,-1.276090000000,1.972840000000
0.003801544119,-1.048580000000,-1.924610000000,1.353970000000
0.003834877453,-1.714650000000,-2.489230000000,0.675687000000
0.003868210786,-2.306000000000,-2.945280000000,-0.032400100000
0.003901544119,-2.796790000000,-3.272830000000,-0.739370000000
0.003934877453,-3.165560000000,-3.457550000000,-1.414350000000
0.003968210786,-3.396200000000,-3.491390000000,-2.027850000000
