TIME,Butter_3,Bessel_3,Cheby_3,Vin
0.000000000000,-0.010003300000,-0.010003000000,-0.010005500000,0.000000000000
0.000000174954,-0.010003300000,-0.010002900000,-0.010005500000,0.054962500000
0.000000541831,-0.010003200000,-0.010002900000,-0.010005400000,0.170188000000
0.000000792986,-0.010003100000,-0.010002800000,-0.010005400000,0.249021000000
0.000001069473,-0.010003000000,-0.010002700000,-0.010005300000,0.335732000000
0.000001424295,-0.010002900000,-0.010002500000,-0.010005200000,0.446859000000
0.000001903047,-0.010002700000,-0.010002300000,-0.010005000000,0.596436000000
0.000002567184,-0.010002400000,-0.010002000000,-0.010004800000,0.803012000000
0.000003466421,-0.010002100000,-0.009999990000,-0.010004500000,1.080420000000
0.000004694775,-0.010000600000,-0.009997270000,-0.010004200000,1.453610000000
0.000006361977,-0.009996220000,-0.009985940000,-0.010001900000,1.945870000000
0.000008635939,-0.009982100000,-0.009948610000,-0.009998740000,2.581870000000
0.000011763092,-0.009935040000,-0.009823600000,-0.009986040000,3.368100000000
0.000015096425,-0.009827670000,-0.009539440000,-0.009957590000,4.062820000000
0.000018429759,-0.009632510000,-0.009026060000,-0.009906050000,4.579960000000
0.000021763092,-0.009316350000,-0.008200110000,-0.009822400000,4.896950000000
0.000025096425,-0.008843720000,-0.006974600000,-0.009696780000,4.999910000000
0.000028429759,-0.008178940000,-0.005264340000,-0.009519020000,4.884350000000
0.000031763092,-0.007287960000,-0.002991110000,-0.009279090000,4.555320000000
0.000035096425,-0.006140250000,-0.000088385400,-0.008967600000,4.027210000000
0.000038429759,-0.004710440000,0.003494540000,-0.008576240000,3.323080000000
0.000041763092,-0.002979740000,0.007789110000,-0.008098170000,2.473720000000
0.000045096425,-0.000937059000,0.012805000000,-0.007528330000,1.516250000000
0.000048429759,0.001420200000,0.018528700000,-0.006863760000,0.492506000000
0.000051763092,0.004085700000,0.024923000000,-0.006103720000,-0.552760000000
0.000055096425,0.007044200000,0.031927600000,-0.005249740000,-1.573870000000
0.000058429759,0.010271900000,0.039460800000,-0.004305640000,-2.526190000000
0.000061763092,0.013737400000,0.047422600000,-0.003277380000,-3.368100000000
0.000065096425,0.017402300000,0.055697400000,-0.002172810000,-4.062820000000
0.000068429759,0.021223300000,0.064159300000,-0.001001410000,-4.579960000000
0.000071763092,0.025153300000,0.072675900000,0.000226129000,-4.896950000000
0.000075096425,0.029143400000,0.081114000000,0.001498300000,-4.999910000000
0.000078429759,0.033144900000,0.089344500000,0.002803260000,-4.884350000000
0.000081763092,0.037111100000,0.097247500000,0.004129310000,-4.555320000000
0.000085096425,0.040998900000,0.104717000000,0.005465360000,-4.027210000000
0.000088429759,0.044771100000,0.111665000000,0.006801420000,-3.323080000000
0.000091763092,0.048396800000,0.118024000000,0.008128870000,-2.473720000000
0.000095096425,0.051853700000,0.123751000000,0.009440970000,-1.516250000000
0.000098429759,0.055127800000,0.128827000000,0.010733000000,-0.492506000000
0.000101763092,0.058214700000,0.133261000000,0.012002400000,0.552760000000
0.000105096426,0.061118900000,0.137085000000,0.013248900000,1.573870000000
0.000108429759,0.063853900000,0.140352000000,0.014474700000,2.526190000000
0.000111763092,0.066441300000,0.143140000000,0.015683800000,3.368100000000
0.000115096426,0.068909500000,0.145539000000,0.016880800000,4.062820000000
0.000118429759,0.071292400000,0.147654000000,0.018077900000,4.579960000000
0.000121763092,0.073624200000,0.149597000000,0.019279300000,4.896950000000
0.000125096426,0.075956000000,0.151481000000,0.020496400000,4.999910000000
0.000128429759,0.078316600000,0.153420000000,0.021739100000,4.884350000000
0.000131763092,0.080748200000,0.155515000000,0.023017200000,4.555320000000
0.000135096426,0.083285500000,0.157858000000,0.024340000000,4.027210000000
0.000138429759,0.085958100000,0.160523000000,0.025715600000,3.323080000000
0.000141763092,0.088789000000,0.163564000000,0.027150800000,2.473720000000
0.000145096426,0.091793200000,0.167013000000,0.028650500000,1.516250000000
0.000148429759,0.094977500000,0.170876000000,0.030217500000,0.492506000000
0.000151763092,0.098339400000,0.175138000000,0.031852400000,-0.552760000000
0.000155096426,0.101868000000,0.179756000000,0.033553700000,-1.573870000000
0.000158429759,0.105542000000,0.184669000000,0.035317300000,-2.526190000000
0.000161763092,0.109336000000,0.189793000000,0.037137400000,-3.368100000000
0.000165096426,0.113213000000,0.195032000000,0.039005900000,-4.062820000000
0.000168429759,0.117136000000,0.200272000000,0.040913400000,-4.579960000000
0.000171763092,0.121058000000,0.205401000000,0.042849000000,-4.896950000000
0.000175096426,0.124937000000,0.210299000000,0.044803800000,-4.999910000000
0.000178429759,0.128726000000,0.214852000000,0.046758500000,-4.884350000000
0.000181763092,0.132383000000,0.218954000000,0.048708700000,-4.555320000000
0.000185096426,0.135867000000,0.222511000000,0.050640800000,-4.027210000000
0.000188429759,0.139145000000,0.225448000000,0.052545000000,-3.323080000000
0.000191763092,0.142189000000,0.227711000000,0.054412600000,-2.473720000000
0.000195096426,0.144980000000,0.229268000000,0.056236800000,-1.516250000000
0.000198429759,0.147507000000,0.230111000000,0.058013000000,-0.492506000000
0.000201763092,0.149769000000,0.230258000000,0.059738700000,0.552760000000
0.000205096426,0.151774000000,0.229751000000,0.061413700000,1.573870000000
0.000208429759,0.153538000000,0.228656000000,0.063040200000,2.526190000000
0.000211763092,0.155085000000,0.227055000000,0.064622200000,3.368100000000
0.000215096426,0.156447000000,0.225050000000,0.066166100000,4.062820000000
0.000218429759,0.157661000000,0.222754000000,0.067679500000,4.579960000000
0.000221763092,0.158767000000,0.220285000000,0.069165500000,4.896950000000
0.000225096426,0.159800000000,0.217765000000,0.070651600000,4.999910000000
0.000228429759,0.160833000000,0.215312000000,0.072134300000,4.884350000000
0.000231763092,0.161866000000,0.213036000000,0.073617100000,4.555320000000
0.000235096426,0.162960000000,0.211035000000,0.075121700000,4.027210000000
0.000238429759,0.164142000000,0.209387000000,0.076652500000,3.323080000000
0.000241763092,0.165438000000,0.208153000000,0.078216100000,2.473720000000
0.000245096426,0.166866000000,0.207369000000,0.079817800000,1.516250000000
0.000248429759,0.168434000000,0.207047000000,0.081460500000,0.492506000000
0.000251763092,0.170142000000,0.207175000000,0.083145000000,-0.552760000000
0.000255096426,0.171982000000,0.207714000000,0.084869800000,-1.573870000000
0.000258429759,0.173935000000,0.208608000000,0.086631400000,-2.526190000000
0.000261763092,0.175976000000,0.209775000000,0.088423800000,-3.368100000000
0.000265096426,0.178082000000,0.211123000000,0.090246300000,-4.062820000000
0.000268429759,0.180189000000,0.212522000000,0.092068800000,-4.579960000000
0.000271763092,0.182281000000,0.213922000000,0.093897500000,-4.896950000000
0.000275096426,0.184306000000,0.215144000000,0.095726300000,-4.999910000000
0.000278429759,0.186222000000,0.216098000000,0.097531400000,-4.884350000000
0.000281763092,0.187986000000,0.216679000000,0.099305400000,-4.555320000000
0.000285096426,0.189562000000,0.216795000000,0.101038000000,-4.027210000000
0.000288429759,0.190916000000,0.216374000000,0.102718000000,-3.323080000000
0.000291763092,0.192024000000,0.215361000000,0.104338000000,-2.473720000000
0.000295096426,0.192868000000,0.213726000000,0.105893000000,-1.516250000000
0.000298429759,0.193438000000,0.211464000000,0.107376000000,-0.492506000000
0.000301763092,0.193736000000,0.208592000000,0.108786000000,0.552760000000
0.000305096426,0.193769000000,0.205153000000,0.110123000000,1.573870000000
0.000308429759,0.193557000000,0.201213000000,0.111390000000,2.526190000000
0.000311763092,0.193126000000,0.196856000000,0.112591000000,3.368100000000
0.000315096426,0.192507000000,0.192183000000,0.113732000000,4.062820000000
0.000318429759,0.191741000000,0.187307000000,0.114822000000,4.579960000000
0.000321763092,0.190867000000,0.182347000000,0.115869000000,4.896950000000
0.000325096426,0.189922000000,0.177424000000,0.116874000000,4.999910000000
0.000328429759,0.188977000000,0.172657000000,0.117879000000,4.884350000000
0.000331763092,0.188047000000,0.168154000000,0.118863000000,4.555320000000
0.000335096426,0.187179000000,0.164014000000,0.119847000000,4.027210000000
0.000338429759,0.186407000000,0.160314000000,0.120831000000,3.323080000000
0.000341763092,0.185757000000,0.157114000000,0.121843000000,2.473720000000
0.000345096426,0.185249000000,0.154450000000,0.122855000000,1.516250000000
0.000348429759,0.184891000000,0.152332000000,0.123913000000,0.492506000000
0.000351763092,0.184686000000,0.150748000000,0.124970000000,-0.552760000000
0.000355096426,0.184626000000,0.149659000000,0.126073000000,-1.573870000000
0.000358429759,0.184693000000,0.149006000000,0.127175000000,-2.526190000000
0.000361763092,0.184862000000,0.148708000000,0.128307000000,-3.368100000000
0.000365096426,0.185125000000,0.148670000000,0.129438000000,-4.062820000000
0.000368429759,0.185387000000,0.148783000000,0.130569000000,-4.579960000000
0.000371763092,0.185650000000,0.148933000000,0.131678000000,-4.896950000000
0.000375096426,0.185872000000,0.149002000000,0.132787000000,-4.999910000000
0.000378429759,0.186003000000,0.148878000000,0.133850000000,-4.884350000000
0.000381763092,0.186003000000,0.148454000000,0.134868000000,-4.555320000000
0.000385096426,0.185835000000,0.147639000000,0.135831000000,-4.027210000000
0.000388429759,0.185467000000,0.146356000000,0.136728000000,-3.323080000000
0.000391763092,0.184873000000,0.144552000000,0.137553000000,-2.473720000000
0.000395096426,0.184038000000,0.142194000000,0.138299000000,-1.516250000000
0.000398429759,0.182953000000,0.139274000000,0.138962000000,-0.492506000000
0.000401763092,0.181619000000,0.135810000000,0.139540000000,0.552760000000
0.000405096426,0.180045000000,0.131843000000,0.140034000000,1.573870000000
0.000408429759,0.178250000000,0.127437000000,0.140447000000,2.526190000000
0.000411763092,0.176260000000,0.122674000000,0.140783000000,3.368100000000
0.000415096426,0.174109000000,0.117655000000,0.141049000000,4.062820000000
0.000418429759,0.171836000000,0.112490000000,0.141255000000,4.579960000000
0.000421763092,0.169483000000,0.107296000000,0.141409000000,4.896950000000
0.000425096426,0.167098000000,0.102195000000,0.141522000000,4.999910000000
0.000428429759,0.164713000000,0.097301700000,0.141596000000,4.884350000000
0.000431763092,0.162384000000,0.092725000000,0.141669000000,4.555320000000
0.000435096426,0.160146000000,0.088559600000,0.141727000000,4.027210000000
0.000438429759,0.158031000000,0.084883400000,0.141784000000,3.323080000000
0.000441763092,0.156066000000,0.081753800000,0.141841000000,2.473720000000
0.000445096426,0.154272000000,0.079204900000,0.141925000000,1.516250000000
0.000448429759,0.152657000000,0.077246600000,0.142010000000,0.492506000000
0.000451763092,0.151223000000,0.075863800000,0.142131000000,-0.552760000000
0.000455096426,0.149963000000,0.075017400000,0.142251000000,-1.573870000000
0.000458429759,0.148860000000,0.074645600000,0.142405000000,-2.526190000000
0.000461763092,0.147888000000,0.074667100000,0.142558000000,-3.368100000000
0.000465096426,0.147018000000,0.074984400000,0.142711000000,-4.062820000000
0.000468429759,0.146222000000,0.075488100000,0.142864000000,-4.579960000000
0.000471763092,0.145426000000,0.076062100000,0.142989000000,-4.896950000000
0.000475096426,0.144629000000,0.076587800000,0.143115000000,-4.999910000000
0.000478429759,0.143767000000,0.076950400000,0.143191000000,-4.884350000000
0.000481763092,0.142804000000,0.077043100000,0.143221000000,-4.555320000000
0.000485096426,0.141701000000,0.076772200000,0.143193000000,-4.027210000000
0.000488429759,0.140429000000,0.076061100000,0.143100000000,-3.323080000000
0.000491763092,0.138961000000,0.074853500000,0.142933000000,-2.473720000000
0.000495096426,0.137281000000,0.073116300000,0.142687000000,-1.516250000000
0.000498429759,0.135380000000,0.070840700000,0.142358000000,-0.492506000000
0.000501763092,0.133259000000,0.068042600000,0.141945000000,0.552760000000
0.000505096426,0.130928000000,0.064762100000,0.141449000000,1.573870000000
0.000508429759,0.128405000000,0.061061600000,0.140873000000,2.526190000000
0.000511763092,0.125717000000,0.057023200000,0.140222000000,3.368100000000
0.000515096426,0.122896000000,0.052745000000,0.139503000000,4.062820000000
0.000518429759,0.119982000000,0.048336900000,0.138726000000,4.579960000000
0.000521763092,0.117012000000,0.043915900000,0.137900000000,4.896950000000
0.000525096426,0.114043000000,0.039600600000,0.137024000000,4.999910000000
0.000528429759,0.111107000000,0.035506500000,0.136147000000,4.884350000000
0.000531763092,0.108250000000,0.031740600000,0.135240000000,4.555320000000
0.000535096426,0.105511000000,0.028397100000,0.134333000000,4.027210000000
0.000538429759,0.102923000000,0.025552700000,0.133426000000,3.323080000000
0.000541763092,0.100514000000,0.023263900000,0.132542000000,2.473720000000
0.000545096426,0.098301100000,0.021563900000,0.131659000000,1.516250000000
0.000548429759,0.096295100000,0.020461900000,0.130820000000,0.492506000000
0.000551763092,0.094497000000,0.019941700000,0.129981000000,-0.552760000000
0.000555096426,0.092898500000,0.019963500000,0.129190000000,-1.573870000000
0.000558429759,0.091482700000,0.020464600000,0.128398000000,-2.526190000000
0.000561763092,0.090225000000,0.021363100000,0.127642000000,-3.368100000000
0.000565096426,0.089093800000,0.022560600000,0.126887000000,-4.062820000000
0.000568429759,0.088051900000,0.023947100000,0.126131000000,-4.579960000000
0.000571763092,0.087061700000,0.025405500000,0.125375000000,-4.896950000000
0.000575096426,0.086071500000,0.026816900000,0.124600000000,-4.999910000000
0.000578429759,0.085047400000,0.028065600000,0.123798000000,-4.884350000000
0.000581763092,0.083945400000,0.029044200000,0.122957000000,-4.555320000000
0.000585096426,0.082728400000,0.029658500000,0.122068000000,-4.027210000000
0.000588429759,0.081364200000,0.029831000000,0.121123000000,-3.323080000000
0.000591763092,0.079827700000,0.029505300000,0.120114000000,-2.473720000000
0.000595096426,0.078101400000,0.028647400000,0.119036000000,-1.516250000000
0.000598429759,0.076176700000,0.027248000000,0.117885000000,-0.492506000000
0.000601763092,0.074053800000,0.025322600000,0.116660000000,0.552760000000
0.000605096426,0.071742100000,0.022910700000,0.115363000000,1.573870000000
0.000608429759,0.069259700000,0.020074400000,0.113996000000,2.526190000000
0.000611763092,0.066632500000,0.016895200000,0.112566000000,3.368100000000
0.000615096426,0.063893400000,0.013470900000,0.111080000000,4.062820000000
0.000618429759,0.061080500000,0.009910930000,0.109547000000,4.579960000000
0.000621763092,0.058235700000,0.006331800000,0.107977000000,4.896950000000
0.000625096426,0.055402800000,0.002851910000,0.106375000000,4.999910000000
0.000628429759,0.052625700000,-0.000413668000,0.104773000000,4.884350000000
0.000631763092,0.049946400000,-0.003358190000,0.103164000000,4.555320000000
0.000635096426,0.047403300000,-0.005887950000,0.101556000000,4.027210000000
0.000638429759,0.045029200000,-0.007926360000,0.099968500000,3.323080000000
0.000641763092,0.042850500000,-0.009417350000,0.098407000000,2.473720000000
0.000645096426,0.040885400000,-0.010327800000,0.096877600000,1.516250000000
0.000648429759,0.039143700000,-0.010649000000,0.095384400000,0.492506000000
0.000651763092,0.037625900000,-0.010397200000,0.093929600000,-0.552760000000
0.000655096426,0.036323400000,-0.009612520000,0.092513100000,-1.573870000000
0.000658429759,0.035219200000,-0.008357700000,0.091132400000,-2.526190000000
0.000661763092,0.034287900000,-0.006715070000,0.089783000000,-3.368100000000
0.000665096426,0.033497600000,-0.004783030000,0.088466600000,-4.062820000000
0.000668429759,0.032811000000,-0.002671800000,0.087150300000,-4.579960000000
0.000671763092,0.032186800000,-0.000498575000,0.085848400000,-4.896950000000
0.000675096426,0.031581900000,0.001617520000,0.084546600000,-4.999910000000
0.000678429759,0.030953200000,0.003560690000,0.083230300000,-4.884350000000
0.000681763092,0.030259400000,0.005223470000,0.081890800000,-4.555320000000
0.000685096426,0.029462600000,0.006511430000,0.080518200000,-4.027210000000
0.000688429759,0.028530700000,0.007347250000,0.079104200000,-3.323080000000
0.000691763092,0.027437900000,0.007674140000,0.077641500000,-2.473720000000
0.000695096426,0.026166400000,0.007458250000,0.076124800000,-1.516250000000
0.000698429759,0.024707200000,0.006690180000,0.074550800000,-0.492506000000
0.000701763092,0.023060300000,0.005385330000,0.072918600000,0.552760000000
0.000705096426,0.021234500000,0.003583250000,0.071229400000,1.573870000000
0.000708429759,0.019247600000,0.001345900000,0.069486600000,2.526190000000
0.000711763092,0.017125300000,-0.001245130000,0.067695800000,3.368100000000
0.000715096426,0.014899900000,-0.004092150000,0.065864700000,4.062820000000
0.000718429759,0.012609100000,-0.007085640000,0.064002300000,4.579960000000
0.000721763092,0.010294700000,-0.010109100000,0.062113000000,4.896950000000
0.000725096426,0.008000010000,-0.013044100000,0.060223700000,4.999910000000
0.000728429759,0.005768570000,-0.015775600000,0.058334400000,4.884350000000
0.000731763092,0.003642040000,-0.018196800000,0.056456000000,4.555320000000
0.000735096426,0.001658390000,-0.020213900000,0.054601300000,4.027210000000
0.000738429759,-0.000149727000,-0.021750400000,0.052780000000,3.323080000000
0.000741763092,-0.001756440000,-0.022750000000,0.051000200000,2.473720000000
0.000745096426,-0.003143740000,-0.023179700000,0.049268200000,1.516250000000
0.000748429759,-0.004302320000,-0.023030700000,0.047588500000,0.492506000000
0.000751763092,-0.005231920000,-0.022318900000,0.045963000000,-0.552760000000
0.000755096426,-0.005941380000,-0.021084800000,0.044391600000,-1.573870000000
0.000758429759,-0.006448250000,-0.019390700000,0.042871900000,-2.526190000000
0.000761763092,-0.006778010000,-0.017319000000,0.041399200000,-3.368100000000
0.000765096426,-0.006962940000,-0.014968000000,0.039967000000,-4.062820000000
0.000768429759,-0.007040760000,-0.012447900000,0.038567300000,-4.579960000000
0.000771763092,-0.007052930000,-0.009875630000,0.037190700000,-4.896950000000
0.000775096426,-0.007042870000,-0.007370320000,0.035828300000,-4.999910000000
0.000778429759,-0.007054060000,-0.005047640000,0.034465900000,-4.884350000000
0.000781763092,-0.007128120000,-0.003014960000,0.033097000000,-4.555320000000
0.000785096426,-0.007303030000,-0.001366600000,0.031710500000,-4.027210000000
0.000788429759,-0.007611430000,-0.000179752000,0.030297800000,-3.323080000000
0.000791763092,-0.008079250000,0.000488901000,0.028851700000,-2.473720000000
0.000795096426,-0.008724510000,0.000605625000,0.027366900000,-1.516250000000
0.000798429759,-0.009556600000,0.000161136000,0.025839900000,-0.492506000000
0.000801763092,-0.010575800000,-0.000829026000,0.024269600000,0.552760000000
0.000805096426,-0.011773500000,-0.002325190000,0.022657200000,1.573870000000
0.000808429759,-0.013132100000,-0.004265300000,0.021006000000,2.526190000000
0.000811763092,-0.014626300000,-0.006567600000,0.019321600000,3.368100000000
0.000815096426,-0.016223900000,-0.009134280000,0.017611400000,4.062820000000
