TIME,Vin,Vout
0.000000000000,0.000000000000,-0.005002240000
0.000000398757,0.012527000000,-0.005000210000
0.000001512924,0.047528700000,-0.004999330000
0.000002000740,0.062853500000,-0.004997910000
0.000002673131,0.083972400000,-0.004995950000
0.000003501978,0.110005000000,-0.004990920000
0.000004650191,0.146069000000,-0.004978840000
0.000006241931,0.196032000000,-0.004949020000
0.000008404331,0.263907000000,-0.004876100000
0.000011353364,0.356374000000,-0.004696360000
0.000015341970,0.481236000000,-0.004257190000
0.000020760757,0.650370000000,-0.003182350000
0.000028117931,0.878763000000,-0.000564728000
0.000038155432,1.187240000000,0.005802350000
0.000049763746,1.538020000000,0.018193800000
0.000061095511,1.872580000000,0.036478500000
0.000075626632,2.287480000000,0.070385200000
0.000092124604,2.735250000000,0.124853000000
0.000111542258,3.224300000000,0.212594000000
0.000135368986,3.758210000000,0.356658000000
0.000168210786,4.354180000000,0.619290000000
0.000201544120,4.770050000000,0.953468000000
0.000234877453,4.977450000000,1.340860000000
0.000268210786,4.967300000000,1.761090000000
0.000301544120,4.740070000000,2.189920000000
0.000334877453,4.305670000000,2.601040000000
0.000368210786,3.683090000000,2.967910000000
0.000401544120,2.899540000000,3.265460000000
0.000434877453,1.989270000000,3.471660000000
0.000468210786,0.992060000000,3.568780000000
0.000501544120,-0.048509200000,3.544450000000
0.000534877453,-1.086960000000,3.392370000000
0.000568210786,-2.077900000000,3.112600000000
0.000601544120,-2.978030000000,2.711700000000
0.000634877453,-3.748010000000,2.202350000000
0.000668210786,-4.354180000000,1.602830000000
0.000701544120,-4.770050000000,0.936100000000
0.000734877453,-4.977450000000,0.228780000000
0.000768210786,-4.967300000000,-0.490130000000
0.000801544120,-4.740070000000,-1.190590000000
0.000834877453,-4.305670000000,-1.842910000000
0.000868210786,-3.683090000000,-2.419150000000
0.000901544120,-2.899540000000,-2.894360000000
0.000934877453,-1.989270000000,-3.247800000000
0.000968210786,-0.992060000000,-3.463870000000
0.001001544119,0.048509200000,-3.532860000000
0.001034877453,1.086960000000,-3.451370000000
0.001068210786,2.077900000000,-3.222560000000
0.001101544119,2.978030000000,-2.856000000000
0.001134877453,3.748010000000,-2.367280000000
0.001168210786,4.354180000000,-1.777340000000
0.001201544119,4.770050000000,-1.111580000000
0.001234877453,4.977450000000,-0.398738000000
0.001268210786,4.967300000000,0.330332000000
0.001301544119,4.740070000000,1.044040000000
0.001334877453,4.305670000000,1.711420000000
0.001368210786,3.683090000000,2.303500000000
0.001401544119,2.899540000000,2.794540000000
0.001434877453,1.989270000000,3.163220000000
0.001468210786,0.992060000000,3.393500000000
0.001501544119,-0.048509200000,3.475380000000
0.001534877453,-1.086960000000,3.405330000000
0.001568210786,-2.077900000000,3.186440000000
0.001601544119,-2.978030000000,2.828280000000
0.001634877453,-3.748010000000,2.346510000000
0.001668210786,-4.354180000000,1.762170000000
0.001701544119,-4.770050000000,1.100790000000
0.001734877453,-4.977450000000,0.391267000000
0.001768210786,-4.967300000000,-0.335423000000
0.001801544119,-4.740070000000,-1.047540000000
0.001834877453,-4.305670000000,-1.713970000000
0.001868210786,-3.683090000000,-2.305620000000
0.001901544119,-2.899540000000,-2.796640000000
0.001934877453,-1.989270000000,-3.165600000000
0.001968210786,-0.992060000000,-3.396370000000
0.002001544119,0.048509200000,-3.478890000000
0.002034877453,1.086960000000,-3.409570000000
0.002068210786,2.077900000000,-3.191440000000
0.002101544119,2.978030000000,-2.834030000000
0.002134877453,3.748010000000,-2.352990000000
0.002168210786,4.354180000000,-1.769330000000
0.002201544119,4.770050000000,-1.108570000000
0.002234877453,4.977450000000,-0.399583000000
0.002268210786,4.967300000000,0.326637000000
0.002301544119,4.740070000000,1.038350000000
