TIME,Vin,Butter_3
0.000000000000,0.000000000000,-0.010003300000
0.000000174954,0.054962500000,-0.010003300000
0.000000541831,0.170188000000,-0.010003200000
0.000000792986,0.249021000000,-0.010003100000
0.000001069473,0.335732000000,-0.010003000000
0.000001424295,0.446859000000,-0.010002900000
0.000001903047,0.596436000000,-0.010002700000
0.000002567184,0.803012000000,-0.010002400000
0.000003466421,1.080420000000,-0.010002100000
0.000004694775,1.453610000000,-0.010000600000
0.000006361977,1.945870000000,-0.009996220000
0.000008635939,2.581870000000,-0.009982100000
0.000011763092,3.368100000000,-0.009935040000
0.000015096425,4.062820000000,-0.009827670000
0.000018429759,4.579960000000,-0.009632510000
0.000021763092,4.896950000000,-0.009316350000
0.000025096425,4.999910000000,-0.008843720000
0.000028429759,4.884350000000,-0.008178940000
0.000031763092,4.555320000000,-0.007287960000
0.000035096425,4.027210000000,-0.006140250000
0.000038429759,3.323080000000,-0.004710440000
0.000041763092,2.473720000000,-0.002979740000
0.000045096425,1.516250000000,-0.000937059000
0.000048429759,0.492506000000,0.001420200000
0.000051763092,-0.552760000000,0.004085700000
0.000055096425,-1.573870000000,0.007044200000
0.000058429759,-2.526190000000,0.010271900000
0.000061763092,-3.368100000000,0.013737400000
0.000065096425,-4.062820000000,0.017402300000
0.000068429759,-4.579960000000,0.021223300000
0.000071763092,-4.896950000000,0.025153300000
0.000075096425,-4.999910000000,0.029143400000
0.000078429759,-4.884350000000,0.033144900000
0.000081763092,-4.555320000000,0.037111100000
0.000085096425,-4.027210000000,0.040998900000
0.000088429759,-3.323080000000,0.044771100000
0.000091763092,-2.473720000000,0.048396800000
0.000095096425,-1.516250000000,0.051853700000
0.000098429759,-0.492506000000,0.055127800000
0.000101763092,0.552760000000,0.058214700000
0.000105096426,1.573870000000,0.061118900000
0.000108429759,2.526190000000,0.063853900000
0.000111763092,3.368100000000,0.066441300000
0.000115096426,4.062820000000,0.068909500000
0.000118429759,4.579960000000,0.071292400000
0.000121763092,4.896950000000,0.073624200000
0.000125096426,4.999910000000,0.075956000000
0.000128429759,4.884350000000,0.078316600000
0.000131763092,4.555320000000,0.080748200000
0.000135096426,4.027210000000,0.083285500000
0.000138429759,3.323080000000,0.085958100000
0.000141763092,2.473720000000,0.088789000000
0.000145096426,1.516250000000,0.091793200000
0.000148429759,0.492506000000,0.094977500000
0.000151763092,-0.552760000000,0.098339400000
0.000155096426,-1.573870000000,0.101868000000
0.000158429759,-2.526190000000,0.105542000000
0.000161763092,-3.368100000000,0.109336000000
0.000165096426,-4.062820000000,0.113213000000
0.000168429759,-4.579960000000,0.117136000000
0.000171763092,-4.896950000000,0.121058000000
0.000175096426,-4.999910000000,0.124937000000
0.000178429759,-4.884350000000,0.128726000000
0.000181763092,-4.555320000000,0.132383000000
0.000185096426,-4.027210000000,0.135867000000
0.000188429759,-3.323080000000,0.139145000000
0.000191763092,-2.473720000000,0.142189000000
0.000195096426,-1.516250000000,0.144980000000
0.000198429759,-0.492506000000,0.147507000000
0.000201763092,0.552760000000,0.149769000000
0.000205096426,1.573870000000,0.151774000000
0.000208429759,2.526190000000,0.153538000000
0.000211763092,3.368100000000,0.155085000000
0.000215096426,4.062820000000,0.156447000000
0.000218429759,4.579960000000,0.157661000000
0.000221763092,4.896950000000,0.158767000000
0.000225096426,4.999910000000,0.159800000000
0.000228429759,4.884350000000,0.160833000000
0.000231763092,4.555320000000,0.161866000000
0.000235096426,4.027210000000,0.162960000000
0.000238429759,3.323080000000,0.164142000000
0.000241763092,2.473720000000,0.165438000000
0.000245096426,1.516250000000,0.166866000000
0.000248429759,0.492506000000,0.168434000000
0.000251763092,-0.552760000000,0.170142000000
0.000255096426,-1.573870000000,0.171982000000
0.000258429759,-2.526190000000,0.173935000000
0.000261763092,-3.368100000000,0.175976000000
0.000265096426,-4.062820000000,0.178082000000
0.000268429759,-4.579960000000,0.180189000000
0.000271763092,-4.896950000000,0.182281000000
0.000275096426,-4.999910000000,0.184306000000
0.000278429759,-4.884350000000,0.186222000000
0.000281763092,-4.555320000000,0.187986000000
0.000285096426,-4.027210000000,0.189562000000
0.000288429759,-3.323080000000,0.190916000000
0.000291763092,-2.473720000000,0.192024000000
0.000295096426,-1.516250000000,0.192868000000
0.000298429759,-0.492506000000,0.193438000000
0.000301763092,0.552760000000,0.193736000000
0.000305096426,1.573870000000,0.193769000000
0.000308429759,2.526190000000,0.193557000000
0.000311763092,3.368100000000,0.193126000000
0.000315096426,4.062820000000,0.192507000000
0.000318429759,4.579960000000,0.191741000000
0.000321763092,4.896950000000,0.190867000000
0.000325096426,4.999910000000,0.189922000000
0.000328429759,4.884350000000,0.188977000000
0.000331763092,4.555320000000,0.188047000000
0.000335096426,4.027210000000,0.187179000000
0.000338429759,3.323080000000,0.186407000000
0.000341763092,2.473720000000,0.185757000000
0.000345096426,1.516250000000,0.185249000000
0.000348429759,0.492506000000,0.184891000000
0.000351763092,-0.552760000000,0.184686000000
0.000355096426,-1.573870000000,0.184626000000
0.000358429759,-2.526190000000,0.184693000000
0.000361763092,-3.368100000000,0.184862000000
0.000365096426,-4.062820000000,0.185125000000
0.000368429759,-4.579960000000,0.185387000000
0.000371763092,-4.896950000000,0.185650000000
0.000375096426,-4.999910000000,0.185872000000
0.000378429759,-4.884350000000,0.186003000000
0.000381763092,-4.555320000000,0.186003000000
0.000385096426,-4.027210000000,0.185835000000
0.000388429759,-3.323080000000,0.185467000000
0.000391763092,-2.473720000000,0.184873000000
0.000395096426,-1.516250000000,0.184038000000
0.000398429759,-0.492506000000,0.182953000000
0.000401763092,0.552760000000,0.181619000000
0.000405096426,1.573870000000,0.180045000000
0.000408429759,2.526190000000,0.178250000000
0.000411763092,3.368100000000,0.176260000000
0.000415096426,4.062820000000,0.174109000000
0.000418429759,4.579960000000,0.171836000000
0.000421763092,4.896950000000,0.169483000000
0.000425096426,4.999910000000,0.167098000000
0.000428429759,4.884350000000,0.164713000000
0.000431763092,4.555320000000,0.162384000000
0.000435096426,4.027210000000,0.160146000000
0.000438429759,3.323080000000,0.158031000000
0.000441763092,2.473720000000,0.156066000000
0.000445096426,1.516250000000,0.154272000000
0.000448429759,0.492506000000,0.152657000000
0.000451763092,-0.552760000000,0.151223000000
0.000455096426,-1.573870000000,0.149963000000
0.000458429759,-2.526190000000,0.148860000000
0.000461763092,-3.368100000000,0.147888000000
0.000465096426,-4.062820000000,0.147018000000
0.000468429759,-4.579960000000,0.146222000000
0.000471763092,-4.896950000000,0.145426000000
0.000475096426,-4.999910000000,0.144629000000
0.000478429759,-4.884350000000,0.143767000000
0.000481763092,-4.555320000000,0.142804000000
0.000485096426,-4.027210000000,0.141701000000
0.000488429759,-3.323080000000,0.140429000000
0.000491763092,-2.473720000000,0.138961000000
0.000495096426,-1.516250000000,0.137281000000
0.000498429759,-0.492506000000,0.135380000000
0.000501763092,0.552760000000,0.133259000000
0.000505096426,1.573870000000,0.130928000000
0.000508429759,2.526190000000,0.128405000000
0.000511763092,3.368100000000,0.125717000000
0.000515096426,4.062820000000,0.122896000000
0.000518429759,4.579960000000,0.119982000000
0.000521763092,4.896950000000,0.117012000000
0.000525096426,4.999910000000,0.114043000000
0.000528429759,4.884350000000,0.111107000000
0.000531763092,4.555320000000,0.108250000000
0.000535096426,4.027210000000,0.105511000000
0.000538429759,3.323080000000,0.102923000000
0.000541763092,2.473720000000,0.100514000000
0.000545096426,1.516250000000,0.098301100000
0.000548429759,0.492506000000,0.096295100000
0.000551763092,-0.552760000000,0.094497000000
0.000555096426,-1.573870000000,0.092898500000
0.000558429759,-2.526190000000,0.091482700000
0.000561763092,-3.368100000000,0.090225000000
0.000565096426,-4.062820000000,0.089093800000
0.000568429759,-4.579960000000,0.088051900000
0.000571763092,-4.896950000000,0.087061700000
0.000575096426,-4.999910000000,0.086071500000
0.000578429759,-4.884350000000,0.085047400000
0.000581763092,-4.555320000000,0.083945400000
0.000585096426,-4.027210000000,0.082728400000
0.000588429759,-3.323080000000,0.081364200000
0.000591763092,-2.473720000000,0.079827700000
0.000595096426,-1.516250000000,0.078101400000
0.000598429759,-0.492506000000,0.076176700000
0.000601763092,0.552760000000,0.074053800000
0.000605096426,1.573870000000,0.071742100000
0.000608429759,2.526190000000,0.069259700000
0.000611763092,3.368100000000,0.066632500000
0.000615096426,4.062820000000,0.063893400000
0.000618429759,4.579960000000,0.061080500000
0.000621763092,4.896950000000,0.058235700000
0.000625096426,4.999910000000,0.055402800000
0.000628429759,4.884350000000,0.052625700000
0.000631763092,4.555320000000,0.049946400000
0.000635096426,4.027210000000,0.047403300000
0.000638429759,3.323080000000,0.045029200000
0.000641763092,2.473720000000,0.042850500000
0.000645096426,1.516250000000,0.040885400000
0.000648429759,0.492506000000,0.039143700000
0.000651763092,-0.552760000000,0.037625900000
0.000655096426,-1.573870000000,0.036323400000
0.000658429759,-2.526190000000,0.035219200000
0.000661763092,-3.368100000000,0.034287900000
0.000665096426,-4.062820000000,0.033497600000
0.000668429759,-4.579960000000,0.032811000000
0.000671763092,-4.896950000000,0.032186800000
0.000675096426,-4.999910000000,0.031581900000
0.000678429759,-4.884350000000,0.030953200000
0.000681763092,-4.555320000000,0.030259400000
0.000685096426,-4.027210000000,0.029462600000
0.000688429759,-3.323080000000,0.028530700000
0.000691763092,-2.473720000000,0.027437900000
0.000695096426,-1.516250000000,0.026166400000
0.000698429759,-0.492506000000,0.024707200000
0.000701763092,0.552760000000,0.023060300000
0.000705096426,1.573870000000,0.021234500000
0.000708429759,2.526190000000,0.019247600000
0.000711763092,3.368100000000,0.017125300000
0.000715096426,4.062820000000,0.014899900000
0.000718429759,4.579960000000,0.012609100000
0.000721763092,4.896950000000,0.010294700000
0.000725096426,4.999910000000,0.008000010000
0.000728429759,4.884350000000,0.005768570000
0.000731763092,4.555320000000,0.003642040000
0.000735096426,4.027210000000,0.001658390000
0.000738429759,3.323080000000,-0.000149727000
0.000741763092,2.473720000000,-0.001756440000
0.000745096426,1.516250000000,-0.003143740000
0.000748429759,0.492506000000,-0.004302320000
0.000751763092,-0.552760000000,-0.005231920000
0.000755096426,-1.573870000000,-0.005941380000
0.000758429759,-2.526190000000,-0.006448250000
0.000761763092,-3.368100000000,-0.006778010000
0.000765096426,-4.062820000000,-0.006962940000
0.000768429759,-4.579960000000,-0.007040760000
0.000771763092,-4.896950000000,-0.007052930000
0.000775096426,-4.999910000000,-0.007042870000
0.000778429759,-4.884350000000,-0.007054060000
0.000781763092,-4.555320000000,-0.007128120000
0.000785096426,-4.027210000000,-0.007303030000
0.000788429759,-3.323080000000,-0.007611430000
0.000791763092,-2.473720000000,-0.008079250000
0.000795096426,-1.516250000000,-0.008724510000
0.000798429759,-0.492506000000,-0.009556600000
0.000801763092,0.552760000000,-0.010575800000
0.000805096426,1.573870000000,-0.011773500000
0.000808429759,2.526190000000,-0.013132100000
0.000811763092,3.368100000000,-0.014626300000
0.000815096426,4.062820000000,-0.016223900000
0.000818429759,4.579960000000,-0.017887500000
0.000821763092,4.896950000000,-0.019575600000
0.000825096426,4.999910000000,-0.021245000000
0.000828429759,4.884350000000,-0.022852500000
0.000831763092,4.555320000000,-0.024356600000
0.000835096426,4.027210000000,-0.025719600000
0.000838429759,3.323080000000,-0.026909000000
0.000841763092,2.473720000000,-0.027899100000
0.000845096426,1.516250000000,-0.028672200000
0.000848429759,0.492506000000,-0.029219100000
0.000851763092,-0.552760000000,-0.029539800000
0.000855096426,-1.573870000000,-0.029643300000
0.000858429759,-2.526190000000,-0.029547300000
0.000861763092,-3.368100000000,-0.029277500000
0.000865096426,-4.062820000000,-0.028866400000
0.000868429759,-4.579960000000,-0.028351800000
0.000871763092,-4.896950000000,-0.027775400000
0.000875096426,-4.999910000000,-0.027180700000
0.000878429759,-4.884350000000,-0.026611300000
0.000881763092,-4.555320000000,-0.026109200000
0.000885096426,-4.027210000000,-0.025712200000
0.000888429759,-3.323080000000,-0.025453400000
0.000891763092,-2.473720000000,-0.025358700000
0.000895096426,-1.516250000000,-0.025446200000
0.000898429759,-0.492506000000,-0.025725500000
0.000901763092,0.552760000000,-0.026197100000
0.000905096426,1.573870000000,-0.026852200000
0.000908429759,2.526190000000,-0.027673700000
0.000911763092,3.368100000000,-0.028636100000
0.000915096426,4.062820000000,-0.029707600000
0.000918429759,4.579960000000,-0.030850500000
0.000921763092,4.896950000000,-0.032023800000
0.000925096426,4.999910000000,-0.033184200000
0.000928429759,4.884350000000,-0.034288500000
0.000931763092,4.555320000000,-0.035295500000
0.000935096426,4.027210000000,-0.036167400000
0.000938429759,3.323080000000,-0.036871800000
0.000941763092,2.473720000000,-0.037383300000
0.000945096426,1.516250000000,-0.037684000000
0.000948429759,0.492506000000,-0.037764800000
0.000951763092,-0.552760000000,-0.037625900000
0.000955096426,-1.573870000000,-0.037276200000
0.000958429759,-2.526190000000,-0.036733600000
0.000961763092,-3.368100000000,-0.036023700000
0.000965096426,-4.062820000000,-0.035179100000
0.000968429759,-4.579960000000,-0.034237700000
0.000971763092,-4.896950000000,-0.033241200000
0.000975096426,-4.999910000000,-0.032233100000
0.000978429759,-4.884350000000,-0.031257200000
0.000981763092,-4.555320000000,-0.030355200000
